DBN,school_name,school_type,administrative_district_code,american indian/alaskan native removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,asian removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,black removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,hispanic removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,multi-racial removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,unknown removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,white removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,principal_2020_2019,removal_2020_2019,superintendent_2020_2019,expulsions_2020_2019,female removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,male removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,sy1920_total_removals_suspensions removals and/or suspensions resulting from incidents where nypd was contacted_2020_2019,american indian/alaskan native removals or suspensions resulting from incidents where nypd was contacted_2019_2018,asian removals or suspensions resulting from incidents where nypd was contacted_2019_2018,black removals or suspensions resulting from incidents where nypd was contacted_2019_2018,hispanic removals or suspensions resulting from incidents where nypd was contacted_2019_2018,white removals or suspensions resulting from incidents where nypd was contacted_2019_2018,multi-racial removals or suspensions resulting from incidents where nypd was contacted_2019_2018,unknown removals or suspensions resulting from incidents where nypd was contacted_2019_2018,principal_2019_2018,removal_2019_2018,superintendent_2019_2018,expulsions_2019_2018,female removals or suspensions resulting from incidents where nypd was contacted_2019_2018,male removals or suspensions resulting from incidents where nypd was contacted_2019_2018,total removals or suspensions resulting from incidents where nypd was contacted_2019_2018,american indian/alaskan native removals or suspensions resulting from incidents where nypd was contacted_2018_2017,asian removals or suspensions resulting from incidents where nypd was contacted_2018_2017,black removals or suspensions resulting from incidents where nypd was contacted_2018_2017,hispanic removals or suspensions resulting from incidents where nypd was contacted_2018_2017,white removals or suspensions resulting from incidents where nypd was contacted_2018_2017,multi-racial removals or suspensions resulting from incidents where nypd was contacted_2018_2017,unknown removals or suspensions resulting from incidents where nypd was contacted_2018_2017,principal_2018_2017,removal_2018_2017,superintendent_2018_2017,expulsions_2018_2017,female removals or suspensions resulting from incidents where nypd was contacted_2018_2017,male removals or suspensions resulting from incidents where nypd was contacted_2018_2017,total removals or suspensions resulting from incidents where nypd was contacted_2018_2017,administrative district_2017_2016,american indian/alaskan native removals or suspensions resulting from incidents where nypd was contacted_2017_2016,asian removals or suspensions resulting from incidents where nypd was contacted_2017_2016,black removals or suspensions resulting from incidents where nypd was contacted_2017_2016,hispanic removals or suspensions resulting from incidents where nypd was contacted_2017_2016,white removals or suspensions resulting from incidents where nypd was contacted_2017_2016,multi-racial removals or suspensions resulting from incidents where nypd was contacted_2017_2016,unknown removals or suspensions resulting from incidents where nypd was contacted_2017_2016,principal_2017_2016,removal_2017_2016,superintendent_2017_2016,expulsions_2017_2016,female removals or suspensions resulting from incidents where nypd was contacted_2017_2016,male removals or suspensions resulting from incidents where nypd was contacted_2017_2016,total removals or suspensions resulting from incidents where nypd was contacted_2017_2016,american indian/alaskan native removals or suspensions resulting from incidents where nypd was contacted_2016_2015,asian removals or suspensions resulting from incidents where nypd was contacted_2016_2015,black removals or suspensions resulting from incidents where nypd was contacted_2016_2015,hispanic removals or suspensions resulting from incidents where nypd was contacted_2016_2015,white removals or suspensions resulting from incidents where nypd was contacted_2016_2015,multi-racial removals or suspensions resulting from incidents where nypd was contacted_2016_2015,unknown removals or suspensions resulting from incidents where nypd was contacted_2016_2015,principal_2016_2015,removal_2016_2015,superintendent_2016_2015,expulsions_2016_2015,female removals or suspensions resulting from incidents where nypd was contacted_2016_2015,male removals or suspensions resulting from incidents where nypd was contacted_2016_2015,total removals or suspensions resulting from incidents where nypd was contacted_2016_2015
30Q166,P.S. 166 Henry Gradstein,Elementary,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,6.0,3.0,3.0,65.0,22.0,6.0,0.0,3.0,3.0,8.0,3,3,3,3,3,3,3,3,6,0,0,3,3,3,24.0,3,3,3,3,3,3,3,3,6,0,0,3,3,3,3,3,3,3,3,3,3,3,6,0,0,3,3,3
30Q171,P.S. 171 Peter G. Van Alst,Elementary,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,56.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,17,3,3,0,3,3,3,24.0,3,3,3,3,3,3,3,17,3,3,0,3,3,3,3,3,3,3,3,3,3,17,3,3,0,3,3,3
30Q204,I.S. 204 Oliver W. Holmes,Junior High-Intermediate-Middle,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,15.0,12.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3,21.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3
30Q212,P.S. 212,Elementary,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3,11.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3,3,3,3,3,3,3,3,0,3,0,0,3,3,3
30Q222,P.S. Q222 - Fire Fighter Christopher A. Santora Sc,Early Childhood,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,11.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,7,0,0,3,3,3,3.0,3,3,3,3,3,3,3,0,7,0,0,3,3,3,3,3,3,3,3,3,3,0,7,0,0,3,3,3
30Q227,I.S. 227 Louis Armstrong,Junior High-Intermediate-Middle,30.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,6.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3,5.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3,3,3,3,3,3,3,3,3,0,0,0,3,3,3
30Q228,The Ivan Lafayette Early Childhood School of the A,Early Childhood,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,7.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,8,0,0,3,3,3,20.0,3,3,3,3,3,3,3,3,8,0,0,3,3,3,3,3,3,3,3,3,3,3,8,0,0,3,3,3
30Q230,I.S. 230,Junior High-Intermediate-Middle,30.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,17.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,2.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
30Q234,P.S. 234,Elementary,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,19.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,24,0,17,0,3,3,3,3.0,3,3,3,3,3,3,3,24,0,17,0,3,3,3,3,3,3,3,3,3,3,24,0,17,0,3,3,3
30Q235,Academy for New Americans,Junior High-Intermediate-Middle,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,42.0,37.0,7.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,14,0,8,0,3,3,3,15.0,3,3,3,3,3,3,3,14,0,8,0,3,3,3,3,3,3,3,3,3,3,14,0,8,0,3,3,3
30Q258,Energy Tech High School,High school,30.0,0.0,3.0,3.0,3.0,0.0,0.0,3.0,13.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,12.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,10,3,10,0,3,3,3,16.0,3,3,3,3,3,3,3,10,3,10,0,3,3,3,3,3,3,3,3,3,3,10,3,10,0,3,3,3
30Q280,P.S. 280,Elementary,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,7,35,3,0,3,3,3,17.0,3,3,3,3,3,3,3,7,35,3,0,3,3,3,3,3,3,3,3,3,3,7,35,3,0,3,3,3
30Q286,"Young Women's Leadership School, Astoria",Secondary School,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,23.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,12,0,9,0,3,3,3,23.0,3,3,3,3,3,3,3,12,0,9,0,3,3,3,3,3,3,3,3,3,3,12,0,9,0,3,3,3
30Q291,Hunters Point Community Middle School,Junior High-Intermediate-Middle,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,60,3,12,0,3,3,3,75.0,3,3,3,3,3,3,3,60,3,12,0,3,3,3,3,3,3,3,3,3,3,60,3,12,0,3,3,3
30Q300,The 30th Avenue School (G&T Citywide),K-8,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,23.0,3.0,3.0,0.0,3.0,3.0,6.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,1.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
30Q301,Academy for Careers in Television and Film,High school,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,5.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3
30Q329,East Elmhurst Community School,Elementary,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,10.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,76,0,13,0,3,3,3,14.0,3,3,3,3,3,3,3,76,0,13,0,3,3,3,3,3,3,3,3,3,3,76,0,13,0,3,3,3
30Q361,The Woodside Community School,Elementary,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,10.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,87,29,12,0,3,3,3,19.0,3,3,3,3,3,3,3,87,29,12,0,3,3,3,3,3,3,3,3,3,3,87,29,12,0,3,3,3
30Q384,P.S. 384,Elementary,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,6.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,0,9,0,3,3,3,19.0,3,3,3,3,3,3,3,0,0,9,0,3,3,3,3,3,3,3,3,3,3,0,0,9,0,3,3,3
30Q398,P.S. 398,Elementary,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,12.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,6,17,3,0,3,3,3,20.0,3,3,3,3,3,3,3,6,17,3,0,3,3,3,3,3,3,3,3,3,3,6,17,3,0,3,3,3
30Q445,William Cullen Bryant High School,High school,30.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,26.0,3.0,15.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,19.0,3.0,3.0,0.0,3.0,3.0,6.0,3,3,3,3,3,3,3,57,0,7,0,3,3,3,28.0,3,3,3,3,3,3,3,57,0,7,0,3,3,3,3,3,3,3,3,3,3,57,0,7,0,3,3,3
30Q450,Long Island City High School,High school,30.0,0.0,0.0,3.0,9.0,3.0,0.0,0.0,61.0,0.0,24.0,0.0,3.0,3.0,13.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,64,13,15,0,3,3,3,21.0,3,3,3,3,3,3,3,64,13,15,0,3,3,3,3,3,3,3,3,3,3,64,13,15,0,3,3,3
30Q501,Frank Sinatra School of the Arts High School,High school,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,17.0,0.0,7.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,0,10,0,3,3,3,2.0,3,3,3,3,3,3,3,3,0,10,0,3,3,3,3,3,3,3,3,3,3,3,0,10,0,3,3,3
30Q502,Information Technology High School,High school,30.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,28.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,17.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,13,3,3,0,3,3,3,4.0,3,3,3,3,3,3,3,13,3,3,0,3,3,3,3,3,3,3,3,3,3,13,3,3,0,3,3,3
30Q555,Newcomers High School,High school,30.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,0,11,0,3,3,3,24.0,3,3,3,3,3,3,3,3,0,11,0,3,3,3,3,3,3,3,3,3,3,3,0,11,0,3,3,3
30Q575,Academy of American Studies,High school,30.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,2.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3
30Q580,Baccalaureate School for Global Education,Secondary School,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,162.0,14.0,34.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,2.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3
31R001,P.S. 001 Tottenville,Elementary,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,7.0,3.0,3.0,3.0,85.0,0.0,42.0,0.0,3.0,3.0,14.0,3,3,3,3,3,3,3,32,0,18,0,3,3,3,2.0,3,3,3,3,3,3,3,32,0,18,0,3,3,3,3,3,3,3,3,3,3,32,0,18,0,3,3,3
31R002,I.S. R002 George L. Egbert,Junior High-Intermediate-Middle,31.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,13.0,55.0,31.0,0.0,3.0,3.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,67,3,27,0,3,3,3,10.0,3,3,3,3,3,3,3,67,3,27,0,3,3,3,3,3,3,3,3,3,3,67,3,27,0,3,3,3
31R003,P.S. 003 The Margaret Gioiosa School,Elementary,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,52.0,3.0,3.0,0.0,3.0,3.0,8.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,11.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3
31R004,P.S. 004 Maurice Wollin,Elementary,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,6.0,3.0,3.0,3.0,12.0,0.0,11.0,0.0,3.0,3.0,8.0,3,3,3,3,3,3,3,68,94,11,0,3,3,3,11.0,3,3,3,3,3,3,3,68,94,11,0,3,3,3,3,3,3,3,3,3,3,68,94,11,0,3,3,3
31R005,P.S. 005 Huguenot,Elementary,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,17,0,0,3,3,3,12.0,3,3,3,3,3,3,3,0,17,0,0,3,3,3,3,3,3,3,3,3,3,0,17,0,0,3,3,3
31R006,P.S. 6 Corporal Allan F. Kivlehan School,Elementary,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3,30.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3,3,3,3,3,3,3,3,0,3,0,0,3,3,3
31R007,I.S. 007 Elias Bernstein,Junior High-Intermediate-Middle,31.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,8.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3,32.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3,3,3,3,3,3,3,3,3,0,0,0,3,3,3
31R008,P.S. 8 Shirlee Solomon,Elementary,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,6.0,3.0,3.0,3.0,33.0,171.0,51.0,0.0,3.0,3.0,13.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,75.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3
31R009,Naples Street Elementary School,Elementary,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,9.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,3,3,0,3,3,3,8.0,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3,3,3,3,0,3,3,0,3,3,3
31R010,Fort Hill Collaborative Elementary School,Elementary,31.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,11.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3,11.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3
31R011,P.S. 11 Thomas Dongan School,Elementary,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,8,0,0,3,3,3,9.0,3,3,3,3,3,3,3,3,8,0,0,3,3,3,3,3,3,3,3,3,3,3,8,0,0,3,3,3
31R013,P.S. 013 M. L. Lindemeyer,Elementary,31.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,11.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3
31R016,P.S. 016 John J. Driscoll,Elementary,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,32.0,10.0,7.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3,3.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3,3,3,3,3,3,3,3,3,0,0,0,3,3,3
31R018,P.S. 018 John G. Whittier,Elementary,31.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,31.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,8,16,3,0,3,3,3,2.0,3,3,3,3,3,3,3,8,16,3,0,3,3,3,3,3,3,3,3,3,3,8,16,3,0,3,3,3
31R019,P.S. 019 The Curtis School,Elementary,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,6,30,0,0,3,3,3,2.0,3,3,3,3,3,3,3,6,30,0,0,3,3,3,3,3,3,3,3,3,3,6,30,0,0,3,3,3
31R020,P.S. 020 Port Richmond,Elementary,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,13.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,9,3,3,0,3,3,3,6.0,3,3,3,3,3,3,3,9,3,3,0,3,3,3,3,3,3,3,3,3,3,9,3,3,0,3,3,3
31R021,P.S. 21 Margaret Emery-Elm Park,Elementary,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,32.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,58,19,24,0,3,3,3,9.0,3,3,3,3,3,3,3,58,19,24,0,3,3,3,3,3,3,3,3,3,3,58,19,24,0,3,3,3
31R022,P.S. 022 Graniteville,Elementary,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,9,10,6,0,3,3,3,10.0,3,3,3,3,3,3,3,9,10,6,0,3,3,3,3,3,3,3,3,3,3,9,10,6,0,3,3,3
31R023,P.S. 023 Richmondtown,Elementary,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,19.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,20,3,8,0,3,3,3,10.0,3,3,3,3,3,3,3,20,3,8,0,3,3,3,3,3,3,3,3,3,3,20,3,8,0,3,3,3
31R024,I.S. 024 Myra S. Barnes,Junior High-Intermediate-Middle,31.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,47.0,99.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,65.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,63,13,15,0,3,3,3,12.0,3,3,3,3,3,3,3,63,13,15,0,3,3,3,3,3,3,3,3,3,3,63,13,15,0,3,3,3
31R026,P.S. 026 The Carteret School,Elementary,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3,12.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3
31R027,I.S. 027 Anning S. Prall,Junior High-Intermediate-Middle,31.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,3.0,45.0,0.0,3.0,3.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3,15.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3,3,3,3,3,3,3,3,3,0,0,0,3,3,3
31R028,The Eagle Academy for Young Men of Staten Island,Secondary School,31.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,44.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,6,24,3,0,3,3,3,17.0,3,3,3,3,3,3,3,6,24,3,0,3,3,3,3,3,3,3,3,3,3,6,24,3,0,3,3,3
31R029,P.S. 029 Bardwell,Elementary,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,12.0,12.0,8.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,21,3,0,3,3,3,9.0,3,3,3,3,3,3,3,3,21,3,0,3,3,3,3,3,3,3,3,3,3,3,21,3,0,3,3,3
31R030,P.S. 030 Westerleigh,Elementary,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,21.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3
31R031,P.S. 031 William T. Davis,Elementary,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,131.0,3.0,0.0,3.0,3.0,3.0,3,3,3,3,3,3,3,7,6,3,0,3,3,3,21.0,3,3,3,3,3,3,3,7,6,3,0,3,3,3,3,3,3,3,3,3,3,7,6,3,0,3,3,3
