DBN,school_name,school_type,administrative district,american indian/alaskan native removals or suspensions resulting from incidents where nypd was contacted,asian removals or suspensions resulting from incidents where nypd was contacted,black removals or suspensions resulting from incidents where nypd was contacted,hispanic removals or suspensions resulting from incidents where nypd was contacted,multi-racial removals or suspensions resulting from incidents where nypd was contacted,unknown removals or suspensions resulting from incidents where nypd was contacted,white removals or suspensions resulting from incidents where nypd was contacted,principal,removal,superintendent,expulsions,female removals or suspensions resulting from incidents where nypd was contacted,male removals or suspensions resulting from incidents where nypd was contacted,total removals or suspensions resulting from incidents where nypd was contacted,school_year
32K552,The Academy of Urban Planning and Engineering,High school,32.0,3,3,3,3,3,3,3,3,6,0,0,3,3,0,2018_2017
32K554,All City Leadership Secondary School,Secondary School,32.0,3,3,3,3,3,3,3,14,0,19,0,3,3,0,2018_2017
33K891,Brooklyn Navy Yard STEAM Center,High school,33.0,3,3,3,3,3,3,3,3,3,0,0,3,3,0,2018_2017
75K004,P.S. K004,Elementary,75.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,2018_2017
75K053,P.S. K053,K-12 all grades,75.0,3,3,3,3,3,3,3,0,0,32,0,3,3,0,2018_2017
75K077,P.S. K077,K-12 all grades,75.0,3,3,3,3,3,3,3,3,3,17,0,3,3,0,2018_2017
75K231,P.S. K231,K-8,75.0,3,3,3,3,3,3,3,3,0,3,0,3,3,0,2018_2017
75K370,P.S. 370,K-12 all grades,75.0,3,3,3,3,3,3,3,6,3,3,0,3,3,0,2018_2017
75K372,P.S. 372 -The Children's School,K-8,75.0,3,3,3,3,3,3,3,14,11,3,0,3,3,0,2018_2017
75K373,P.S. 373 - Brooklyn Transition Center,High school,75.0,3,3,3,3,3,3,3,0,8,0,0,3,3,0,2018_2017
75K396,P.S. K396,K-8,75.0,3,3,3,3,3,3,3,3,3,0,0,3,3,0,2018_2017
75K721,P.S. K721 - Brooklyn Occupational Training Center,High school,75.0,3,3,3,3,3,3,3,3,0,3,0,3,3,0,2018_2017
75K753,P.S. K753 - School for Career Development,High school,75.0,3,3,3,3,3,3,3,0,0,7,0,3,3,0,2018_2017
75K811,P.S. K811 Connie Lekas School,Secondary School,75.0,3,3,3,3,3,3,3,3,14,0,0,3,3,0,2018_2017
75M094,P.S. M094,K-12 all grades,75.0,3,3,3,3,3,3,3,3,0,0,0,3,3,0,2018_2017
75M721,P.S. M721 - Manhattan Occupational Training Center,Secondary School,75.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,2018_2017
75M751,Manhattan School for Career Development,High school,75.0,3,3,3,3,3,3,3,7,3,6,0,3,3,0,2018_2017
75M811,P.S. M811 - Mickey Mantle School,K-8,75.0,3,3,3,3,3,3,3,15,19,3,0,3,3,0,2018_2017
75Q004,P.S. Q004,K-8,75.0,3,3,3,3,3,3,3,11,3,6,0,3,3,0,2018_2017
75Q009,P.S. 009,K-8,75.0,3,3,3,3,3,3,3,7,3,3,0,3,3,0,2018_2017
75Q023,P.S. Q023 @ Queens Children Center,K-12 all grades,75.0,3,3,3,3,3,3,3,9,25,3,0,3,3,0,2018_2017
75Q075,Robert E. Peary School,K-8,75.0,3,3,3,3,3,3,3,88,3,19,0,3,3,0,2018_2017
75Q177,P.S. Q177,K-12 all grades,75.0,3,3,3,3,3,3,3,3,0,3,0,3,3,0,2018_2017
75Q224,P.S. Q224,K-8,75.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,2018_2017
75Q233,P.S. Q233,K-12 all grades,75.0,3,3,3,3,3,3,3,3,3,3,0,3,3,0,2018_2017
75Q255,P.S. Q255,K-12 all grades,75.0,3,3,3,3,3,3,3,3,0,3,0,3,3,0,2018_2017
75Q277,The Riverview School,K-12 all grades,75.0,3,3,3,3,3,3,3,15,0,22,0,3,3,0,2018_2017
75Q721,John F. Kennedy Jr. School,High school,75.0,3,3,3,3,3,3,3,0,0,3,0,3,3,0,2018_2017
75Q811,P.S. Q811,K-12 all grades,75.0,3,3,3,3,3,3,3,12,3,3,0,3,3,0,2018_2017
75Q993,P.S. Q993,K-12 all grades,75.0,3,3,3,3,3,3,3,3,0,3,0,3,3,0,2018_2017
75R037,P.S. R037,K-12 all grades,75.0,3,3,3,3,3,3,3,10,0,8,0,3,3,0,2018_2017
75R373,P.S. R373,K-8,75.0,3,3,3,3,3,3,3,30,3,3,0,3,3,0,2018_2017
75R721,The Richard H. Hungerford School,Secondary School,75.0,3,3,3,3,3,3,3,8,3,8,0,3,3,0,2018_2017
75X168,P.S. 168,K-12 all grades,75.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,2018_2017
75X176,P.S. X176,K-12 all grades,75.0,3,3,3,3,3,3,3,38,16,31,0,3,3,0,2018_2017
75X188,P.S. X188,K-12 all grades,75.0,3,3,3,3,3,3,3,32,7,19,0,3,3,0,2018_2017
75X352,The Vida Bogart School for All Children,K-8,75.0,3,3,3,3,3,3,3,14,3,3,0,3,3,0,2018_2017
75X469,P469X - The Bronx School for Continuous Learners,K-8,75.0,3,3,3,3,3,3,3,23,0,3,0,3,3,0,2018_2017
75X811,P.S. X811,Secondary School,75.0,3,3,3,3,3,3,3,60,0,27,0,3,3,0,2018_2017
79K755,Adult and Continuing Education,High school,79.0,3,3,3,3,3,3,3,68,13,17,0,3,3,0,2018_2017
79M331,JUDITH S. KAYE SCHOOL - D79,Ungraded,79.0,3,3,3,3,3,3,3,31,3,6,0,3,3,0,2018_2017
79M645,School for Cooperative Technical Education,High school,79.0,3,3,3,3,3,3,3,15,0,14,0,3,3,0,2018_2017
79M921,District 79 Youth Justice and Treatment Programs T,Central-HQ-Citywide,79.0,3,3,3,3,3,3,3,72,7,23,0,3,3,0,2018_2017
79M984,LYFE,Ungraded,79.0,3,3,3,3,3,3,3,12,68,3,0,3,3,0,2018_2017
79Q344,East River Academy,High school,79.0,3,3,3,3,3,3,3,3,0,16,0,3,3,0,2018_2017
79X695,Passages Academy,K-12 all grades,79.0,3,3,3,3,3,3,3,11,0,3,0,3,3,0,2018_2017
10X319,Providing Urban Learners Success In Education High,High school,10.0,3,3,3,3,3,3,3,13,3,3,0,3,3,3,2018_2017
12X321,Crotona Academy High School,High school,12.0,3,3,3,3,3,3,3,3,10,0,0,3,3,3,2018_2017
29Q118,P.S. 118 Lorraine Hansberry,Elementary,29.0,3,3,3,3,3,3,3,8,3,6,0,3,3,3,2018_2017
02M114,East Side Middle School,Junior High-Intermediate-Middle,2.0,3,3,3,3,3,3,3,3,8,3,0,3,3,3,2018_2017
02M312,New York City Lab Middle School for Collaborative,Junior High-Intermediate-Middle,2.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,2018_2017
02M418,Millennium High School,High school,2.0,3,3,3,3,3,3,3,3,21,3,0,3,3,3,2018_2017
08X371,Urban Institute of Mathematics,Junior High-Intermediate-Middle,8.0,3,3,3,3,3,3,3,3,6,3,0,3,3,3,2018_2017
10X696,High School of American Studies at Lehman College,High school,10.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,2018_2017
15K169,P.S. 169 Sunset Park,Elementary,15.0,3,3,3,3,3,3,3,19,6,18,0,3,3,3,2018_2017
15K839,M.S. 839,Junior High-Intermediate-Middle,15.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3,2018_2017
18K068,I.S. 068 Isaac Bildersee,Junior High-Intermediate-Middle,18.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,2018_2017
20K200,P.S. 200 Benson School,Elementary,20.0,3,3,3,3,3,3,3,7,13,3,0,3,3,3,2018_2017
22K206,P.S. 206 Joseph F Lamb,K-8,22.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3,2018_2017
24Q744,VOYAGES Preparatory,High school,24.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,2018_2017
25Q219,P.S. 219 Paul Klapper,K-8,25.0,3,3,3,3,3,3,3,16,18,8,0,3,3,3,2018_2017
25Q252,"Queens School of Inquiry, The",Secondary School,25.0,3,3,3,3,3,3,3,3,21,0,0,3,3,3,2018_2017
26Q172,Irwin Altman Middle School 172,Junior High-Intermediate-Middle,26.0,3,3,3,3,3,3,3,7,3,3,0,3,3,3,2018_2017
27Q232,P.S. 232 Lindenwood,K-8,27.0,3,3,3,3,3,3,3,13,65,30,0,3,3,3,2018_2017
27Q650,"High School for Construction Trades, Engineering a",High school,27.0,3,3,3,3,3,3,3,15,8,16,0,3,3,3,2018_2017
28Q287,The Emerson School,Junior High-Intermediate-Middle,28.0,3,3,3,3,3,3,3,80,3,16,0,3,3,3,2018_2017
75K036,P.S. 36,K-12 all grades,75.0,3,3,3,3,3,3,3,16,0,3,0,3,3,3,2018_2017
01M509,Marta Valle High School,High school,1.0,3,3,3,3,3,3,3,31,7,7,0,3,3,3,2018_2017
02M300,"Urban Assembly School of Design and Construction,",High school,2.0,3,3,3,3,3,3,3,43,12,11,0,3,3,3,2018_2017
02M449,Vanguard High School,High school,2.0,3,3,3,3,3,3,3,33,3,16,0,3,3,3,2018_2017
02M546,Academy for Software Engineering,High school,2.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,2018_2017
02M570,Satellite Academy High School,High school,2.0,3,3,3,3,3,3,3,9,0,17,0,3,3,3,2018_2017
03M149,P.S. 149 Sojourner Truth,K-8,3.0,3,3,3,3,3,3,3,0,24,3,0,3,3,3,2018_2017
03M180,P.S. 180 Hugo Newman,K-8,3.0,3,3,3,3,3,3,3,10,3,3,0,3,3,3,2018_2017
03M208,The Alain L. Locke Magnet School for Environmental,Elementary,3.0,3,3,3,3,3,3,3,61,0,9,0,3,3,3,2018_2017
03M256,Lafayette Academy,Junior High-Intermediate-Middle,3.0,3,3,3,3,3,3,3,49,19,12,0,3,3,3,2018_2017
03M258,Community Action School - MS 258,Junior High-Intermediate-Middle,3.0,3,3,3,3,3,3,3,59,3,7,0,3,3,3,2018_2017
03M307,"Urban Assembly School for Media Studies, The",High school,3.0,3,3,3,3,3,3,3,6,0,13,0,3,3,3,2018_2017
04M096,P.S. 096 Joseph Lanzetta,K-8,4.0,3,3,3,3,3,3,3,15,0,7,0,3,3,3,2018_2017
04M377,Renaissance School of the Arts,Junior High-Intermediate-Middle,4.0,3,3,3,3,3,3,3,32,0,3,0,3,3,3,2018_2017
05M092,P.S. 092 Mary McLeod Bethune,Elementary,5.0,3,3,3,3,3,3,3,12,3,9,0,3,3,3,2018_2017
05M175,P.S. 175 Henry H Garnet,Elementary,5.0,3,3,3,3,3,3,3,6,0,0,0,3,3,3,2018_2017
05M200,P.S. 200- The James Mccune Smith School,Elementary,5.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,2018_2017
05M514,New Design Middle School,Junior High-Intermediate-Middle,5.0,3,3,3,3,3,3,3,3,9,3,0,3,3,3,2018_2017
06M328,Community Math & Science Prep,Junior High-Intermediate-Middle,6.0,3,3,3,3,3,3,3,3,0,3,0,3,3,3,2018_2017
07X223,The Laboratory School of Finance and Technology: X,Secondary School,7.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,2018_2017
08X312,Millennium Art Academy,High school,8.0,3,3,3,3,3,3,3,22,3,3,0,3,3,3,2018_2017
08X333,The Longwood Academy of Discovery,Elementary,8.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3,2018_2017
08X424,The Hunts Point School,Junior High-Intermediate-Middle,8.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,2018_2017
09X110,P.S. 110 Theodore Schoenfeld,Elementary,9.0,3,3,3,3,3,3,3,0,3,3,0,3,3,3,2018_2017
09X274,The New American Academy at Roberto Clemente State,Elementary,9.0,3,3,3,3,3,3,3,3,80,3,0,3,3,3,2018_2017
09X325,Urban Science Academy,Junior High-Intermediate-Middle,9.0,3,3,3,3,3,3,3,52,9,25,0,3,3,3,2018_2017
09X443,The Family School,Elementary,9.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,2018_2017
09X568,Young Women's Leadership School of the Bronx,Secondary School,9.0,3,3,3,3,3,3,3,6,3,12,0,3,3,3,2018_2017
10X206,I.S. 206 Ann Mersereau,Junior High-Intermediate-Middle,10.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,2018_2017
10X279,"P.S. 279 Captain Manuel Rivera, Jr.",K-8,10.0,3,3,3,3,3,3,3,33,6,3,0,3,3,3,2018_2017
10X280,P.S./M.S. 280 Mosholu Parkway,K-8,10.0,3,3,3,3,3,3,3,6,3,46,0,7,6,3,2018_2017
10X284,Bronx School of Law and Finance,High school,10.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,2018_2017
11X068,P.S. 068 Bronx,Elementary,11.0,3,3,3,3,3,3,3,8,3,3,0,3,3,3,2018_2017
11X097,P.S. 097 Bronx,Elementary,11.0,3,3,3,3,3,3,3,3,3,8,0,3,3,3,2018_2017
11X290,Bronx Academy of Health Careers,High school,11.0,3,3,3,3,3,3,3,3,0,6,0,3,3,3,2018_2017
11X462,Cornerstone Academy for Social Action Middle Schoo,Junior High-Intermediate-Middle,11.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,2018_2017
12X195,P.S. 195,Elementary,12.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3,2018_2017
12X196,P.S. 196,Elementary,12.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,2018_2017
12X217,School of Performing Arts,Junior High-Intermediate-Middle,12.0,3,3,3,3,3,3,3,0,6,0,0,3,3,3,2018_2017
13K305,P.S. 305 Dr. Peter Ray,Elementary,13.0,3,3,3,3,3,3,3,11,3,0,0,3,3,3,2018_2017
13K419,"Science Skills Center High School for Science, Tec",High school,13.0,3,3,3,3,3,3,3,3,3,11,0,3,3,3,2018_2017
14K023,P.S. 023 Carter G. Woodson,Elementary,14.0,3,3,3,3,3,3,3,34,3,23,0,3,3,3,2018_2017
14K126,John Ericsson Middle School 126,Junior High-Intermediate-Middle,14.0,3,3,3,3,3,3,3,31,35,0,0,3,3,3,2018_2017
14K614,Young Women's Leadership School of Brooklyn,Secondary School,14.0,3,3,3,3,3,3,3,32,3,16,0,3,3,3,2018_2017
15K032,P.S. 032 Samuel Mills Sprole,Elementary,15.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,2018_2017
15K038,P.S. 038 The Pacific,Elementary,15.0,3,3,3,3,3,3,3,28,6,11,0,3,3,3,2018_2017
15K448,Brooklyn Secondary School for Collaborative Studie,Secondary School,15.0,3,3,3,3,3,3,3,6,0,0,0,3,3,3,2018_2017
15K464,Park Slope Collegiate,Secondary School,15.0,3,3,3,3,3,3,3,44,0,22,0,3,3,3,2018_2017
16K035,M.S. 035 Stephen Decatur,Junior High-Intermediate-Middle,16.0,3,3,3,3,3,3,3,64,0,27,0,3,3,3,2018_2017
16K309,P.S. 309 The George E. Wibecan Preparatory Academy,Elementary,16.0,3,3,3,3,3,3,3,34,0,9,0,3,3,3,2018_2017
16K335,P.S. 335 Granville T. Woods,Elementary,16.0,3,3,3,3,3,3,3,25,3,11,0,3,3,3,2018_2017
17K246,M.S. 246 Walt Whitman,Junior High-Intermediate-Middle,17.0,3,3,3,3,3,3,3,0,0,3,0,3,3,3,2018_2017
17K353,Elijah Stroud Middle School,Junior High-Intermediate-Middle,17.0,3,3,3,3,3,3,3,26,3,10,0,3,3,3,2018_2017
17K489,W.E.B. Dubois Academic High School,High school,17.0,3,3,3,3,3,3,3,53,0,32,0,3,3,3,2018_2017
17K531,"School for Human Rights, The",Secondary School,17.0,3,3,3,3,3,3,3,40,0,6,0,3,3,3,2018_2017
18K114,P.S. 114 Ryder Elementary,Elementary,18.0,3,3,3,3,3,3,3,61,3,21,0,3,3,3,2018_2017
18K135,P.S. 135 Sheldon A. Brookner,Elementary,18.0,3,3,3,3,3,3,3,3,0,26,0,3,3,3,2018_2017
18K563,It Takes a Village Academy,High school,18.0,3,3,3,3,3,3,3,10,0,3,0,3,3,3,2018_2017
18K598,Middle School of Marketing and Legal Studies,Junior High-Intermediate-Middle,18.0,3,3,3,3,3,3,3,43,0,10,0,3,3,3,2018_2017
18K617,High School for Innovation in Advertising and Medi,High school,18.0,3,3,3,3,3,3,3,17,23,6,0,3,3,3,2018_2017
18K673,East Brooklyn Community High School,High school,18.0,3,3,3,3,3,3,3,3,0,7,0,3,3,3,2018_2017
19K149,P.S. 149 Danny Kaye,Elementary,19.0,3,3,3,3,3,3,3,3,10,17,0,3,3,3,2018_2017
19K171,I.S. 171 Abraham Lincoln,Junior High-Intermediate-Middle,19.0,3,3,3,3,3,3,3,12,8,10,0,3,3,3,2018_2017
19K224,P.S. 224 Hale A. Woodruff,Elementary,19.0,3,3,3,3,3,3,3,3,3,19,0,3,3,3,2018_2017
19K328,P.S. 328 Phyllis Wheatley,Elementary,19.0,3,3,3,3,3,3,3,21,7,11,0,3,3,3,2018_2017
19K452,Frederick Douglass Academy VIII Middle School,Junior High-Intermediate-Middle,19.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,2018_2017
19K501,Franklin K. Lane Campus YABC,High school,19.0,3,3,3,3,3,3,3,35,3,20,0,3,3,3,2018_2017
19K504,High School for Civil Rights,High school,19.0,3,3,3,3,3,3,3,35,3,3,0,3,3,3,2018_2017
19K677,East New York Elementary School of Excellence,Elementary,19.0,3,3,3,3,3,3,3,0,27,0,0,3,3,3,2018_2017
21K212,P.S. 212 Lady Deborah Moody,Elementary,21.0,3,3,3,3,3,3,3,41,7,34,0,3,3,3,2018_2017
22K194,P.S. 194 Raoul Wallenberg,Elementary,22.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3,2018_2017
22K203,P.S. 203 Floyd Bennett School,Elementary,22.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,2018_2017
22K207,P.S. 207 Elizabeth G. Leary,K-8,22.0,3,3,3,3,3,3,3,35,3,3,0,3,3,3,2018_2017
23K137,P.S./I.S. 137 Rachel Jean Mitchell,K-8,23.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3,2018_2017
23K155,P.S./ I.S. 155 Nicholas Herkimer,K-8,23.0,3,3,3,3,3,3,3,0,3,3,0,3,3,3,2018_2017
23K671,Mott Hall Bridges Academy,Junior High-Intermediate-Middle,23.0,3,3,3,3,3,3,3,3,6,0,0,3,3,3,2018_2017
24Q299,Bard High School Early College Queens,High school,24.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3,2018_2017
24Q600,Queens Vocational and Technical High School,High school,24.0,3,3,3,3,3,3,3,8,0,0,0,3,3,3,2018_2017
27Q042,P.S./M.S 042 R. Vernam,K-8,27.0,3,3,3,3,3,3,3,0,3,3,0,3,3,3,2018_2017
27Q104,P.S. 104 The Bays Water,Elementary,27.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3,2018_2017
27Q314,Epic High School - South,High school,27.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3,2018_2017
27Q333,Goldie Maple Academy,K-8,27.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3,2018_2017
28Q072,Catherine & Count Basie Middle School 72,Junior High-Intermediate-Middle,28.0,3,3,3,3,3,3,3,128,63,3,0,3,3,3,2018_2017
29Q283,Preparatory Academy for Writers: A College Board S,Secondary School,29.0,3,3,3,3,3,3,3,0,7,0,0,3,3,3,2018_2017
31R029,P.S. 029 Bardwell,Elementary,31.0,3,3,3,3,3,3,3,3,18,0,0,3,3,3,2018_2017
31R048,P.S. 048 William G. Wilcox,K-8,31.0,3,3,3,3,3,3,3,7,0,3,0,3,3,3,2018_2017
32K145,P.S. 145 Andrew Jackson,Elementary,32.0,3,3,3,3,3,3,3,10,6,3,0,3,3,3,2018_2017
32K299,P.S. 299 Thomas Warren Field,Elementary,32.0,3,3,3,3,3,3,3,3,32,3,0,3,3,3,2018_2017
75K771,P.S. K771,K-12 all grades,75.0,3,3,3,3,3,3,3,18,3,3,0,3,3,3,2018_2017
75M138,P.S. 138,K-12 all grades,75.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,2018_2017
75M226,P.S. M226,K-12 all grades,75.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3,2018_2017
75X012,P.S. X012 Lewis and Clark School,Secondary School,75.0,3,3,3,3,3,3,3,155,3,35,0,3,3,3,2018_2017
79M973,Restart Academy,Ungraded,79.0,3,3,3,3,3,3,3,27,3,17,0,3,3,3,2018_2017
01M134,P.S. 134 Henrietta Szold,Elementary,1.0,3,3,3,3,3,3,3,117,3,10,0,3,3,3,2018_2017
01M140,P.S. 140 Nathan Straus,K-8,1.0,3,3,3,3,3,3,3,7,0,0,0,3,3,3,2018_2017
02M047,47 The American Sign Language and English Secondar,High school,2.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3,2018_2017
02M104,J.H.S. 104 Simon Baruch,Junior High-Intermediate-Middle,2.0,3,3,3,3,3,3,3,75,16,8,0,3,3,3,2018_2017
02M305,"Urban Assembly Academy of Government and Law, The",High school,2.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3,2018_2017
02M531,Repertory Company High School for Theatre Arts,High school,2.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,2018_2017
02M933,City Knoll Middle School,Junior High-Intermediate-Middle,2.0,3,3,3,3,3,3,3,30,81,14,0,3,3,3,2018_2017
03M075,P.S. 075 Emily Dickinson,Elementary,3.0,3,3,3,3,3,3,3,25,0,6,0,3,3,3,2018_2017
04M102,P.S. 102 Jacques Cartier,Elementary,4.0,3,3,3,3,3,3,3,90,0,14,0,3,3,3,2018_2017
04M206,P.S. 206 Jose Celso Barbosa,K-8,4.0,3,3,3,3,3,3,3,9,3,3,0,3,3,3,2018_2017
04M372,Esperanza Preparatory Academy,Secondary School,4.0,3,3,3,3,3,3,3,170,3,52,0,3,3,3,2018_2017
04M495,Park East High School,High school,4.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,2018_2017
04M825,Isaac Newton Middle School for Math & Science,Junior High-Intermediate-Middle,4.0,3,3,3,3,3,3,3,31,11,3,0,3,3,3,2018_2017
06M004,P.S. 004 Duke Ellington,Elementary,6.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,2018_2017
06M005,P.S. 005 Ellen Lurie,Elementary,6.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,2018_2017
06M048,P.S. 048 P.O. Michael J. Buczek,Elementary,6.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3,2018_2017
06M143,J.H.S. 143 Eleanor Roosevelt,Junior High-Intermediate-Middle,6.0,3,3,3,3,3,3,3,3,7,0,0,3,3,3,2018_2017
06M223,The Mott Hall School,Junior High-Intermediate-Middle,6.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,2018_2017
06M349,Harbor Heights,Junior High-Intermediate-Middle,6.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,2018_2017
07X031,P.S./M.S. 031 The William Lloyd Garrison,K-8,7.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,2018_2017
07X157,P.S. 157 Grove Hill,Elementary,7.0,3,3,3,3,3,3,3,0,3,0,0,3,3,3,2018_2017
07X221,South Bronx Preparatory: A College Board School,Secondary School,7.0,3,3,3,3,3,3,3,3,18,3,0,3,3,3,2018_2017
07X600,Alfred E. Smith Career and Technical Education Hig,High school,7.0,3,3,3,3,3,3,3,6,28,3,0,3,3,3,2018_2017
08X537,Bronx Arena High School,High school,8.0,3,3,3,3,3,3,3,61,12,64,0,6,12,3,2018_2017
09X063,P.S. 063 Author's Academy,Elementary,9.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3,2018_2017
09X070,P.S. 070 Max Schoenfeld,Elementary,9.0,3,3,3,3,3,3,3,18,3,3,0,3,3,3,2018_2017
09X114,P.S. X114 - Luis Llorens Torres Schools,Elementary,9.0,3,3,3,3,3,3,3,41,10,11,0,3,3,3,2018_2017
09X297,Morris Academy for Collaborative Studies,High school,9.0,3,3,3,3,3,3,3,6,3,3,0,3,3,3,2018_2017
09X324,Bronx Early College Academy for Teaching & Learnin,Secondary School,9.0,3,3,3,3,3,3,3,0,7,0,0,3,3,3,2018_2017
09X365,Academy for Language and Technology,High school,9.0,3,3,3,3,3,3,3,8,0,12,0,3,3,3,2018_2017
09X543,High School for Violin and Dance,High school,9.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3,2018_2017
10X003,P.S. 3 Raul Julia Micro Society,K-8,10.0,3,3,3,3,3,3,3,3,29,0,0,3,3,3,2018_2017
10X020,"P.S./M.S. 20 P.O.George J. Werdann, III",K-8,10.0,3,3,3,3,3,3,3,14,3,0,0,3,3,3,2018_2017
10X033,P.S. 033 Timothy Dwight,Elementary,10.0,3,3,3,3,3,3,3,37,64,8,0,3,3,3,2018_2017
10X205,P.S. 205 Fiorello LaGuardia,Elementary,10.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3,2018_2017
10X243,West Bronx Academy for the Future,Secondary School,10.0,3,3,3,3,3,3,3,3,3,6,0,3,3,3,2018_2017
10X244,The New School for Leadership and Journalism,Junior High-Intermediate-Middle,10.0,3,3,3,3,3,3,3,3,12,3,0,3,3,3,2018_2017
10X291,P.S. 291,Elementary,10.0,3,3,3,3,3,3,3,0,7,3,0,3,3,3,2018_2017
10X344,Ampark Neighborhood,Elementary,10.0,3,3,3,3,3,3,3,3,14,3,0,3,3,3,2018_2017
10X434,Belmont Preparatory High School,High school,10.0,3,3,3,3,3,3,3,3,3,14,0,3,3,3,2018_2017
10X437,Fordham High School for the Arts,High school,10.0,3,3,3,3,3,3,3,12,31,3,0,3,3,3,2018_2017
10X442,"Celia Cruz Bronx High School of Music, The",High school,10.0,3,3,3,3,3,3,3,73,3,10,0,3,3,3,2018_2017
10X524,Crotona International High School,High school,10.0,3,3,3,3,3,3,3,19,3,17,0,3,3,3,2018_2017
11X144,J.H.S. 144 Michelangelo,Junior High-Intermediate-Middle,11.0,3,3,3,3,3,3,3,20,0,3,0,3,3,3,2018_2017
13K492,Academy of Arts and Letters,K-8,13.0,3,3,3,3,3,3,3,0,8,0,0,3,3,3,2018_2017
14K157,P.S./I.S. 157 The Benjamin Franklin Health & Scien,K-8,14.0,3,3,3,3,3,3,3,31,26,30,0,7,10,3,2018_2017
14K250,P.S. 250 George H. Lindsay,Elementary,14.0,3,3,3,3,3,3,3,0,15,16,0,3,3,3,2018_2017
14K318,I.S. 318 Eugenio Maria De Hostos,Junior High-Intermediate-Middle,14.0,3,3,3,3,3,3,3,10,12,16,0,3,3,3,2018_2017
15K051,M.S. 51 William Alexander,Junior High-Intermediate-Middle,15.0,3,3,3,3,3,3,3,0,3,9,0,3,3,3,2018_2017
15K172,P.S. 172 Beacon School of Excellence,Elementary,15.0,3,3,3,3,3,3,3,15,3,3,0,3,3,3,2018_2017
16K005,P.S. 005 Dr. Ronald Mcnair,Elementary,16.0,3,3,3,3,3,3,3,35,15,17,0,3,3,3,2018_2017
16K026,P.S. 026 Jesse Owens,Elementary,16.0,3,3,3,3,3,3,3,18,0,14,0,3,3,3,2018_2017
16K594,Gotham Professional Arts Academy,High school,16.0,3,3,3,3,3,3,3,133,37,19,0,3,3,3,2018_2017
18K633,High School for Medical Professions,High school,18.0,3,3,3,3,3,3,3,3,0,0,0,3,3,3,2018_2017
19K089,P.S. 089 Cypress Hills,K-8,19.0,3,3,3,3,3,3,3,42,22,8,0,3,3,3,2018_2017
19K292,J.H.S. 292 Margaret S. Douglas,Junior High-Intermediate-Middle,19.0,3,3,3,3,3,3,3,116,3,29,0,3,3,3,2018_2017
19K678,East New York Middle School of Excellence,Junior High-Intermediate-Middle,19.0,3,3,3,3,3,3,3,115,24,21,0,3,3,3,2018_2017
20K030,P.S./I.S. 30 Mary White Ovington,K-8,20.0,3,3,3,3,3,3,3,19,0,3,0,3,3,3,2018_2017
20K180,The SEEALL Academy,K-8,20.0,3,3,3,3,3,3,3,14,3,3,0,3,3,3,2018_2017
