,DBN,school_name,school_type,administrative_district_code,american indian/alaskan native removals and/or suspensions resulting from incidents where nypd was contacted,asian removals and/or suspensions resulting from incidents where nypd was contacted,black removals and/or suspensions resulting from incidents where nypd was contacted,hispanic removals and/or suspensions resulting from incidents where nypd was contacted,multi-racial removals and/or suspensions resulting from incidents where nypd was contacted,unknown removals and/or suspensions resulting from incidents where nypd was contacted,white removals and/or suspensions resulting from incidents where nypd was contacted,principal,removal,superintendent,expulsions,female removals and/or suspensions resulting from incidents where nypd was contacted,male removals and/or suspensions resulting from incidents where nypd was contacted,sy1920_total_removals_suspensions removals and/or suspensions resulting from incidents where nypd was contacted
1361,29Q147,P.S./M.S. 147 Ronald McNair,K-8,29.0,0,0,3,0,0,0,0,7,3,3,0,0,3,3
1362,29Q156,P.S. 156 Laurelton,Elementary,29.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1363,29Q176,P.S. 176 Cambria Heights,Elementary,29.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1364,29Q181,P.S. 181 Brookfield,Elementary,29.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1365,29Q192,I.S. 192 The Linden,Junior High-Intermediate-Middle,29.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1366,29Q195,P.S. 195 William Haberle,Elementary,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,29Q208,P.S./I.S. 208,K-8,29.0,0,0,3,0,0,0,0,11,3,3,0,0,3,3
1368,29Q238,I.S. 238 - Susan B. Anthony Academy,Junior High-Intermediate-Middle,29.0,0,0,3,3,0,0,0,33,3,21,0,3,3,3
1369,29Q243,Institute for Health Professions at Cambria Height,High school,29.0,0,0,0,0,0,0,0,30,0,3,0,0,0,0
1370,29Q248,Queens Preparatory Academy,High school,29.0,0,0,0,0,0,0,0,17,3,3,0,0,0,0
1371,29Q251,P.S. 251 Queens,Elementary,29.0,0,0,0,0,0,0,0,17,42,0,0,0,0,0
1372,29Q259,Pathways College Preparatory School: A College Boa,Secondary School,29.0,0,0,3,0,0,0,0,3,0,7,0,3,3,3
1373,29Q265,Excelsior Preparatory High School,High school,29.0,0,0,3,0,0,0,0,11,0,3,0,0,3,3
1374,29Q268,P.S./I.S. 268,K-8,29.0,0,0,3,0,0,0,0,11,3,3,0,0,3,3
1375,29Q270,The Gordon Parks School,K-8,29.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1376,29Q272,George Washington Carver High School for the Scien,High school,29.0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
1377,29Q283,Preparatory Academy for Writers: A College Board S,Secondary School,29.0,0,0,3,0,0,0,0,13,9,3,0,3,0,3
1378,29Q289,Queens United Middle School,Junior High-Intermediate-Middle,29.0,0,0,3,0,0,0,0,3,3,3,0,3,3,3
1379,29Q295,P.S./I.S. 295,K-8,29.0,0,0,0,0,0,0,0,3,18,0,0,0,0,0
1380,29Q313,Benjamin Franklin High School for Finance & Inform,High school,29.0,0,0,0,0,0,0,0,19,3,3,0,0,0,0
1381,29Q326,Cambria Heights Academy,High school,29.0,0,0,0,0,0,0,0,39,3,7,0,0,0,0
1382,29Q327,Eagle Academy for Young Men III,Secondary School,29.0,0,0,3,0,0,0,0,10,14,3,0,0,3,3
1383,29Q355,Collaborative Arts Middle School,Junior High-Intermediate-Middle,29.0,0,0,6,3,3,0,0,15,0,12,0,3,3,9
1384,29Q356,Community Voices Middle School,Junior High-Intermediate-Middle,29.0,0,0,3,0,0,0,0,3,0,8,0,3,3,3
1385,29Q360,P.S. 360,Elementary,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,29Q492,"Mathematics, Science Research and Technology Magne",High school,29.0,0,0,3,0,0,0,3,16,0,3,0,0,3,3
1387,29Q498,Humanities & Arts Magnet High School,High school,29.0,0,0,0,0,0,0,0,31,3,6,0,0,0,0
1388,30Q002,P.S. 002 Alfred Zimberg,Elementary,30.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1389,30Q010,I.S. 010 Horace Greeley,Junior High-Intermediate-Middle,30.0,0,0,0,0,0,0,0,52,57,3,0,0,0,0
1390,30Q011,P.S. 011 Kathryn Phelan,Elementary,30.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1391,30Q017,P.S. 017 Henry David Thoreau,Elementary,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,30Q069,P.S. 069 Jackson Heights,Elementary,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,30Q070,P.S. 070,Elementary,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,30Q076,P.S. 076 William Hallet,Elementary,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,30Q078,P.S./I.S. 78Q,K-8,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,30Q084,P.S. 084 Steinway,Elementary,30.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1397,30Q085,P.S. 085 Judge Charles Vallone,Elementary,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,30Q092,P.S. 092 Harry T. Stewart Sr.,Elementary,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,30Q111,P.S. 111 Jacob Blackwell,K-8,30.0,0,0,0,0,0,0,0,3,18,0,0,0,0,0
1400,30Q112,P.S. 112 Dutch Kills,Elementary,30.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1401,30Q122,P.S. 122 Mamie Fay,K-8,30.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1402,30Q126,Albert Shanker School for Visual and Performing Ar,Junior High-Intermediate-Middle,30.0,0,0,0,0,0,0,0,14,3,6,0,0,0,0
1403,30Q127,P.S. 127 Aerospace Science Magnet School,K-8,30.0,0,0,0,0,0,0,0,3,17,0,0,0,0,0
1404,30Q141,I.S. 141 The Steinway,Junior High-Intermediate-Middle,30.0,0,3,0,0,0,0,3,33,28,7,0,0,3,3
1405,30Q145,I.S. 145 Joseph Pulitzer,Junior High-Intermediate-Middle,30.0,0,0,0,3,0,0,0,23,23,10,0,0,3,3
1406,30Q148,P.S. 148 Queens,Elementary,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,30Q149,P.S. 149 Christa McAuliffe,Elementary,30.0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1408,30Q150,P.S. 150 Queens,Elementary,30.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1409,30Q151,P.S. 151 Mary D. Carter,Elementary,30.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1410,30Q152,P.S. 152 Gwendoline N. Alleyne School,Elementary,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,30Q166,P.S. 166 Henry Gradstein,Elementary,30.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1412,30Q171,P.S. 171 Peter G. Van Alst,Elementary,30.0,0,0,0,0,0,0,0,3,3,3,0,0,0,0
1413,30Q204,I.S. 204 Oliver W. Holmes,Junior High-Intermediate-Middle,30.0,0,0,0,0,0,0,0,22,15,12,0,0,0,0
1414,30Q212,P.S. 212,Elementary,30.0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1415,30Q222,P.S. Q222 - Fire Fighter Christopher A. Santora Sc,Early Childhood,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,30Q227,I.S. 227 Louis Armstrong,Junior High-Intermediate-Middle,30.0,0,0,0,3,0,0,0,10,6,3,0,0,3,3
1417,30Q228,The Ivan Lafayette Early Childhood School of the A,Early Childhood,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,30Q230,I.S. 230,Junior High-Intermediate-Middle,30.0,0,3,0,3,0,0,0,17,3,3,0,0,3,3
1419,30Q234,P.S. 234,Elementary,30.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1420,30Q235,Academy for New Americans,Junior High-Intermediate-Middle,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,30Q258,Energy Tech High School,High school,30.0,0,3,3,3,0,0,3,13,3,3,0,0,3,3
1422,30Q280,P.S. 280,Elementary,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,30Q286,"Young Women's Leadership School, Astoria",Secondary School,30.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1424,30Q291,Hunters Point Community Middle School,Junior High-Intermediate-Middle,30.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1425,30Q300,The 30th Avenue School (G&T Citywide),K-8,30.0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
1426,30Q301,Academy for Careers in Television and Film,High school,30.0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
1427,30Q329,East Elmhurst Community School,Elementary,30.0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1428,30Q361,The Woodside Community School,Elementary,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,30Q384,P.S. 384,Elementary,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,30Q398,P.S. 398,Elementary,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,30Q445,William Cullen Bryant High School,High school,30.0,0,0,3,3,0,0,0,26,3,15,0,0,3,3
1432,30Q450,Long Island City High School,High school,30.0,0,0,3,9,3,0,0,61,0,24,0,3,3,13
1433,30Q501,Frank Sinatra School of the Arts High School,High school,30.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1434,30Q502,Information Technology High School,High school,30.0,0,0,3,3,0,0,0,28,0,3,0,3,3,3
1435,30Q555,Newcomers High School,High school,30.0,0,3,0,3,0,0,0,11,0,3,0,0,3,3
1436,30Q575,Academy of American Studies,High school,30.0,0,3,0,0,0,0,0,3,3,3,0,0,3,3
1437,30Q580,Baccalaureate School for Global Education,Secondary School,30.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1438,31R001,P.S. 001 Tottenville,Elementary,31.0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1439,31R002,I.S. R002 George L. Egbert,Junior High-Intermediate-Middle,31.0,0,0,3,3,0,0,3,13,55,31,0,3,3,6
1440,31R003,P.S. 003 The Margaret Gioiosa School,Elementary,31.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1441,31R004,P.S. 004 Maurice Wollin,Elementary,31.0,0,0,0,0,0,0,0,3,8,0,0,0,0,0
1442,31R005,P.S. 005 Huguenot,Elementary,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,31R006,P.S. 6 Corporal Allan F. Kivlehan School,Elementary,31.0,0,0,0,0,0,0,0,3,10,3,0,0,0,0
1444,31R007,I.S. 007 Elias Bernstein,Junior High-Intermediate-Middle,31.0,0,0,0,0,0,0,3,20,8,3,0,0,3,3
1445,31R008,P.S. 8 Shirlee Solomon,Elementary,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,31R009,Naples Street Elementary School,Elementary,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,31R010,Fort Hill Collaborative Elementary School,Elementary,31.0,0,0,3,0,0,0,0,0,3,0,0,0,3,3
1448,31R011,P.S. 11 Thomas Dongan School,Elementary,31.0,0,0,0,0,0,0,0,3,7,3,0,0,0,0
1449,31R013,P.S. 013 M. L. Lindemeyer,Elementary,31.0,0,0,3,0,0,0,0,3,12,0,0,0,3,3
1450,31R016,P.S. 016 John J. Driscoll,Elementary,31.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1451,31R018,P.S. 018 John G. Whittier,Elementary,31.0,0,0,0,0,3,0,0,3,31,0,0,0,3,3
1452,31R019,P.S. 019 The Curtis School,Elementary,31.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1453,31R020,P.S. 020 Port Richmond,Elementary,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,31R021,P.S. 21 Margaret Emery-Elm Park,Elementary,31.0,0,0,0,0,0,0,0,3,32,3,0,0,0,0
1455,31R022,P.S. 022 Graniteville,Elementary,31.0,0,0,0,0,0,0,0,13,3,6,0,0,0,0
1456,31R023,P.S. 023 Richmondtown,Elementary,31.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1457,31R024,I.S. 024 Myra S. Barnes,Junior High-Intermediate-Middle,31.0,0,0,0,3,0,0,0,47,99,3,0,0,3,3
1458,31R026,P.S. 026 The Carteret School,Elementary,31.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1459,31R027,I.S. 027 Anning S. Prall,Junior High-Intermediate-Middle,31.0,3,0,3,3,0,0,3,0,3,45,0,3,3,7
1460,31R028,The Eagle Academy for Young Men of Staten Island,Secondary School,31.0,0,0,0,3,0,0,0,3,3,3,0,0,3,3
1461,31R029,P.S. 029 Bardwell,Elementary,31.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1462,31R030,P.S. 030 Westerleigh,Elementary,31.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1463,31R031,P.S. 031 William T. Davis,Elementary,31.0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
1464,31R032,P.S. 032 The Gifford School,Elementary,31.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1465,31R034,I.S. 034 Tottenville,Junior High-Intermediate-Middle,31.0,0,0,0,0,0,0,0,8,10,10,0,0,0,0
1466,31R035,P.S. 35 The Clove Valley School,Elementary,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,31R036,P.S. 036 J. C. Drumgoole,Elementary,31.0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1468,31R038,P.S. 038 George Cromwell,Elementary,31.0,0,0,0,0,0,0,0,6,6,0,0,0,0,0
1469,31R039,P.S. 39 Francis J. Murphy Jr.,Elementary,31.0,0,0,0,0,0,0,0,3,34,0,0,0,0,0
1470,31R041,The Stephanie A. Vierno School,Elementary,31.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1471,31R042,P.S. 042 Eltingville,Elementary,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,31R044,P.S. 044 Thomas C. Brown,Elementary,31.0,0,0,0,3,0,0,0,6,13,7,0,3,3,3
1473,31R045,P.S. 045 John Tyler,Elementary,31.0,0,0,0,0,0,0,0,3,16,3,0,0,0,0
1474,31R046,P.S. 046 Albert V. Maniscalco,Elementary,31.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
1475,31R047,CSI High School for International Studies,High school,31.0,0,0,0,0,0,0,0,3,3,3,0,0,0,0
1476,31R048,P.S. 048 William G. Wilcox,K-8,31.0,0,0,0,0,0,0,3,10,3,3,0,0,3,3
1477,31R049,I.S. 49 Berta A. Dreyfus,Junior High-Intermediate-Middle,31.0,0,0,7,3,0,3,0,3,3,57,0,3,3,8
1478,31R050,P.S. 050 Frank Hankinson,Elementary,31.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1479,31R051,I.S. 051 Edwin Markham,Junior High-Intermediate-Middle,31.0,3,0,3,3,0,0,0,82,19,62,0,3,3,10
1480,31R052,P.S. 052 John C. Thompson,Elementary,31.0,0,0,3,0,0,0,0,0,3,0,0,0,3,3
1481,31R053,The Barbara Esselborn School,Elementary,31.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1482,31R054,P.S. 054 Charles W. Leng,Elementary,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,31R055,P.S. 055 Henry M. Boehm,Elementary,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1484,31R056,P.S. 56 The Louis Desario School,Elementary,31.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1485,31R057,P.S. 057 Hubert H. Humphrey,Elementary,31.0,0,0,0,0,0,0,0,3,3,3,0,0,0,0
1486,31R058,Space Shuttle Columbia School,Elementary,31.0,0,0,0,0,0,0,0,3,3,3,0,0,0,0
1487,31R059,The Harbor View School,Elementary,31.0,0,0,3,0,0,0,0,0,3,0,0,0,3,3
1488,31R060,P.S. 060 Alice Austen,Elementary,31.0,0,0,0,0,0,0,0,11,13,0,0,0,0,0
1489,31R061,I.S. 061 William A Morris,Junior High-Intermediate-Middle,31.0,0,0,3,3,0,0,0,24,17,21,0,3,3,9
1490,31R062,The Kathleen Grimm School for Leadership and Susta,Elementary,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,31R063,Marsh Avenue School for Expeditionary Learning,Junior High-Intermediate-Middle,31.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1492,31R064,Gaynor McCown Expeditionary Learning School,High school,31.0,0,0,3,3,0,3,3,19,0,3,0,0,3,3
1493,31R065,P.S. 65 The Academy of Innovative Learning,Elementary,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,31R068,Port Richmond School for Visionary Learning,Elementary,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1495,31R069,P.S. 069 Daniel D. Tompkins,Elementary,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1496,31R072,I.S. 072 Rocco Laurie,Junior High-Intermediate-Middle,31.0,0,0,0,3,0,0,0,116,0,14,0,3,3,3
1497,31R074,P.S. 74 Future Leaders Elementary School,Elementary,31.0,0,0,3,0,0,0,0,7,3,3,0,0,3,3
1498,31R075,I.S. 075 Frank D. Paulo,Junior High-Intermediate-Middle,31.0,0,0,0,0,0,0,3,27,3,3,0,0,3,3
1499,31R078,P.S. 78,Elementary,31.0,0,0,0,0,0,0,0,10,3,3,0,0,0,0
1500,31R080,The Michael J. Petrides School,K-12 all grades,31.0,0,3,3,3,0,0,3,12,0,3,0,3,3,8
1501,31R440,New Dorp High School,High school,31.0,0,0,7,3,0,0,3,56,3,25,0,3,3,14
1502,31R445,Port Richmond High School,High school,31.0,0,0,3,3,0,0,0,74,0,8,0,0,3,3
1503,31R450,Curtis High School,High school,31.0,3,0,17,11,3,0,3,107,3,35,0,18,14,32
1504,31R455,Tottenville High School,High school,31.0,0,0,0,3,0,0,3,194,3,18,0,3,3,3
1505,31R460,Susan E. Wagner High School,High school,31.0,0,3,8,3,0,0,0,225,3,29,0,3,3,10
1506,31R470,Concord High School,High school,31.0,0,0,0,0,0,0,0,14,3,3,0,0,0,0
1507,31R600,Ralph R. McKee Career and Technical Education High,High school,31.0,0,0,0,0,0,0,0,55,7,3,0,0,0,0
1508,31R605,Staten Island Technical High School,High school,31.0,0,3,0,0,0,0,0,6,0,0,0,0,3,3
1509,31R861,Staten Island School of Civic Leadership,K-8,31.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1510,31R901,New Dorp Evening Hs M/W,Ungraded,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,32K045,P.S./I.S. 045 Horace E. Greene,K-8,32.0,0,0,0,3,0,0,0,8,15,3,0,0,3,3
1512,32K075,P.S. 075 Mayda Cortiella,Elementary,32.0,0,0,3,3,0,0,0,0,3,3,0,0,3,3
1513,32K086,P.S. 086 The Irvington,Elementary,32.0,0,0,0,0,0,0,0,3,6,0,0,0,0,0
1514,32K106,P.S. 106 Edward Everett Hale,Elementary,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,32K116,P.S. 116 Elizabeth L Farrell,Elementary,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,32K123,P.S. 123 Suydam,Elementary,32.0,0,0,0,0,0,0,0,3,3,3,0,0,0,0
1517,32K145,P.S. 145 Andrew Jackson,Elementary,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,32K151,P.S. 151 Lyndon B. Johnson,Elementary,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519,32K162,J.H.S. 162 The Willoughby,Junior High-Intermediate-Middle,32.0,0,0,0,0,0,0,0,11,0,6,0,0,0,0
1520,32K168,The Brooklyn School for Math and Research,High school,32.0,0,0,0,0,0,0,0,14,0,3,0,0,0,0
1521,32K274,P.S. 274 Kosciusko,Elementary,32.0,0,0,3,0,0,0,0,3,7,3,0,0,3,3
1522,32K291,J.H.S. 291 Roland Hayes,Junior High-Intermediate-Middle,32.0,0,3,3,3,0,0,0,9,3,18,0,0,3,3
1523,32K299,P.S. 299 Thomas Warren Field,Elementary,32.0,0,0,3,0,0,0,0,0,3,0,0,0,3,3
1524,32K347,I.S. 347 School of Humanities,Junior High-Intermediate-Middle,32.0,0,0,3,3,0,0,0,3,7,6,0,0,3,3
1525,32K349,"I.S. 349 Math, Science & Tech.",Junior High-Intermediate-Middle,32.0,0,0,0,0,0,0,0,3,3,3,0,0,0,0
1526,32K376,P.S. 376,Elementary,32.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1527,32K377,P.S. 377 Alejandrina B. De Gautier,Elementary,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1528,32K383,J.H.S. 383 Philippa Schuyler,Junior High-Intermediate-Middle,32.0,0,0,0,3,0,0,0,10,3,3,0,0,3,3
1529,32K384,P.S. /I.S. 384 Frances E. Carter,K-8,32.0,0,0,0,3,0,0,0,3,0,3,0,3,3,3
1530,32K403,Academy for Excellence in Leadership,High school,32.0,0,0,0,3,0,0,0,12,3,6,0,0,3,3
1531,32K545,EBC High School for Public Service - Bushwick,High school,32.0,0,0,0,0,0,0,3,0,0,3,0,3,0,3
1532,32K549,The Brooklyn School for Social Justice,High school,32.0,0,0,0,3,0,0,0,14,3,8,0,3,0,3
1533,32K552,The Academy of Urban Planning and Engineering,High school,32.0,0,0,0,0,0,0,0,6,0,3,0,0,0,0
1534,32K554,All City Leadership Secondary School,Secondary School,32.0,0,0,0,3,0,0,0,3,0,3,0,0,3,3
1535,32K556,Bushwick Leaders High School for Academic Excellen,High school,32.0,0,0,3,3,0,0,3,46,3,3,0,0,3,3
1536,32K562,Evergreen Middle School for Urban Exploration,Junior High-Intermediate-Middle,32.0,0,0,0,0,0,0,0,7,3,10,0,0,0,0
1537,32K564,Bushwick Community High School,High school,32.0,0,0,3,3,0,0,0,17,3,3,0,0,3,3
1538,33K891,Brooklyn Navy Yard STEAM Center,High school,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,75K004,P.S. K004,Elementary,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540,75K036,P.S. 36,K-12 all grades,75.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1541,75K053,P.S. K053,K-12 all grades,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1542,75K077,P.S. K077,K-12 all grades,75.0,0,0,3,0,0,0,0,3,0,3,0,0,3,3
1543,75K140,P.S. K140,K-8,75.0,0,0,3,0,0,0,0,3,0,3,0,0,3,3
1544,75K141,P.S. K141,K-12 all grades,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1545,75K231,P.S. K231,K-8,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1546,75K368,P.S. 368,K-12 all grades,75.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1547,75K369,P.S. K369 - Coy L. Cox School,K-12 all grades,75.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1548,75K370,P.S. 370,K-12 all grades,75.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1549,75K371,P.S. 371 - Lillian L. Rashkis,High school,75.0,0,0,3,0,0,0,0,29,0,0,0,3,3,3
1550,75K372,P.S. 372 -The Children's School,K-8,75.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1551,75K373,P.S. 373 - Brooklyn Transition Center,High school,75.0,0,0,3,0,0,0,0,3,0,3,0,0,3,3
1552,75K396,P.S. K396,K-8,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1553,75K721,P.S. K721 - Brooklyn Occupational Training Center,K-12 all grades,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1554,75K753,P.S. K753 - School for Career Development,High school,75.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1555,75K771,P.S. K771,K-12 all grades,75.0,0,0,0,0,0,0,3,3,0,3,0,0,3,3
1556,75K811,P.S. K811 Connie Lekas School,Secondary School,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,75M035,P.S. 035,K-12 all grades,75.0,0,0,3,0,0,0,3,7,0,3,0,3,3,3
1558,75M079,P.S. M079 - Horan School,Secondary School,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1559,75M094,P.S. M094,K-12 all grades,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560,75M138,P.S. 138,K-12 all grades,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561,75M169,P.S. M169 - Robert F. Kennedy,K-12 all grades,75.0,0,0,3,0,0,0,0,3,0,3,0,0,3,3
1562,75M226,P.S. M226,K-12 all grades,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1563,75M721,P.S. M721 - Manhattan Occupational Training Center,Secondary School,75.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1564,75M751,Manhattan School for Career Development,High school,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1565,75M811,P.S. M811 - Mickey Mantle School,K-8,75.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1566,75Q004,P.S. Q004,K-8,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567,75Q009,P.S. 009,K-8,75.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1568,75Q023,P.S. Q023 @ Queens Children Center,K-12 all grades,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1569,75Q075,Robert E. Peary School,K-8,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1570,75Q177,P.S. Q177,K-12 all grades,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,75Q224,P.S. Q224,K-8,75.0,0,0,0,0,0,0,3,0,0,3,0,0,3,3
1572,75Q233,P.S. Q233,K-12 all grades,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573,75Q255,P.S. Q255,K-12 all grades,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1574,75Q256,P.S. Q256,K-12 all grades,75.0,0,0,6,3,0,0,3,20,0,7,0,0,8,8
1575,75Q277,The Riverview School,K-12 all grades,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,75Q721,John F. Kennedy Jr. School,High school,75.0,0,0,3,0,0,0,0,0,0,3,0,0,3,3
1577,75Q752,Queens Transition Center,High school,75.0,0,0,3,3,0,0,0,16,0,3,0,3,3,3
1578,75Q811,P.S. Q811,K-12 all grades,75.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1579,75Q993,P.S. Q993,K-12 all grades,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580,75R025,South Richmond High School I.S./P.S. 25,K-12 all grades,75.0,0,0,3,3,0,0,3,12,0,0,0,3,3,3
1581,75R037,The David Marquis School of the Arts,K-12 all grades,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1582,75R373,P.S. R373,K-8,75.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1583,75R721,The Richard H. Hungerford School,Secondary School,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,75X010,P.S. X010,K-12 all grades,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1585,75X012,P.S. X012 Lewis and Clark School,Secondary School,75.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1586,75X017,P.S. X017,K-8,75.0,0,0,0,0,0,0,0,8,0,3,0,0,0,0
1587,75X168,P.S. 168,K-12 all grades,75.0,0,0,0,0,0,0,0,3,3,3,0,0,0,0
1588,75X176,P.S. X176,Secondary School,75.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1589,75X186,P186X Walter J. Damrosch School,K-12 all grades,75.0,0,0,0,0,0,0,0,3,0,3,0,0,0,0
