,DBN,school_name,school_type,administrative district,american indian/alaskan native removals or suspensions resulting from incidents where nypd was contacted,asian removals or suspensions resulting from incidents where nypd was contacted,black removals or suspensions resulting from incidents where nypd was contacted,hispanic removals or suspensions resulting from incidents where nypd was contacted,white removals or suspensions resulting from incidents where nypd was contacted,multi-racial removals or suspensions resulting from incidents where nypd was contacted,unknown removals or suspensions resulting from incidents where nypd was contacted,principal,removal,superintendent,expulsions,female removals or suspensions resulting from incidents where nypd was contacted,male removals or suspensions resulting from incidents where nypd was contacted,total removals or suspensions resulting from incidents where nypd was contacted
673,27Q155,P.S. 155,Elementary,27.0,3,3,3,3,3,3,3,49,3,3,0,3,3,0
674,27Q210,J.H.S. 210 Elizabeth Blackwell,Junior High-Intermediate-Middle,27.0,3,3,3,3,3,3,3,59,3,17,0,3,3,0
675,27Q223,P.S. 223 Lyndon B. Johnson,Elementary,27.0,3,3,3,3,3,3,3,54,3,7,0,3,3,0
676,27Q253,P.S. 253,Elementary,27.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
677,27Q254,P.S. 254 - The Rosa Parks School,Elementary,27.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
678,27Q273,P.S. 273,Elementary,27.0,3,3,3,3,3,3,3,16,0,3,0,3,3,0
679,27Q282,Knowledge and Power Preparatory Academy VI,Junior High-Intermediate-Middle,27.0,3,3,3,3,3,3,3,123,0,25,0,3,3,0
680,27Q297,Hawtree Creek Middle School,Junior High-Intermediate-Middle,27.0,3,3,3,3,3,3,3,47,0,18,0,3,3,0
681,27Q316,Queens Explorers Elementary School,Elementary,27.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
682,27Q317,Waterside Children's Studio School,Elementary,27.0,3,3,3,3,3,3,3,0,3,3,0,3,3,0
683,27Q334,Epic High School - North,High school,27.0,3,3,3,3,3,3,3,3,10,3,0,3,3,0
684,27Q362,Wave Preparatory Elementary School,Elementary,27.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
685,27Q377,P.S. 377,Elementary,27.0,3,3,3,3,3,3,3,12,11,7,0,3,3,0
686,27Q475,Richmond Hill High School,High school,27.0,3,3,3,3,3,3,3,3,3,0,0,3,3,0
687,27Q487,John Adams Yabc,High school,27.0,3,3,3,3,3,3,3,3,0,0,0,3,3,0
688,27Q905,John Adams Evening Hs M/W,Ungraded,27.0,3,3,3,3,3,3,3,0,3,0,0,3,3,0
689,28Q040,P.S. 040 Samuel Huntington,Elementary,28.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
690,28Q048,P.S. 048 William Wordsworth,Elementary,28.0,3,3,3,3,3,3,3,0,3,3,0,3,3,0
691,28Q050,P.S. 050 Talfourd Lawn Elementary School,Elementary,28.0,3,3,3,3,3,3,3,3,9,3,0,3,3,0
692,28Q054,P.S. 054 Hillside,Elementary,28.0,3,3,3,3,3,3,3,3,3,0,0,3,3,0
693,28Q055,P.S. 055 Maure,Elementary,28.0,3,3,3,3,3,3,3,9,0,17,0,3,3,0
694,28Q082,P.S. 082 Hammond,Elementary,28.0,3,3,3,3,3,3,3,3,3,0,0,3,3,0
695,28Q086,P.S. Q086,Elementary,28.0,3,3,3,3,3,3,3,3,3,0,0,3,3,0
696,28Q099,P.S. 099 Kew Gardens,Elementary,28.0,3,3,3,3,3,3,3,18,3,12,0,3,3,0
697,28Q101,P.S. 101 School in the Gardens,Elementary,28.0,3,3,3,3,3,3,3,6,3,8,0,3,3,0
698,28Q117,P.S. 117 J. Keld / Briarwood School,Elementary,28.0,3,3,3,3,3,3,3,0,3,0,0,3,3,0
699,28Q121,P.S. 121 Queens,Elementary,28.0,3,3,3,3,3,3,3,6,58,17,0,3,3,0
700,28Q139,P.S. 139 Rego Park,Elementary,28.0,3,3,3,3,3,3,3,3,0,3,0,3,3,0
701,28Q140,P.S. 140 Edward K Ellington,Elementary,28.0,3,3,3,3,3,3,3,3,0,6,0,3,3,0
702,28Q144,P.S. 144 Col Jeromus Remsen,Elementary,28.0,3,3,3,3,3,3,3,0,0,3,0,3,3,0
703,28Q160,P.S. 160 Walter Francis Bishop,Elementary,28.0,3,3,3,3,3,3,3,7,6,3,0,3,3,0
704,28Q161,P.S. 161 Arthur Ashe School,Elementary,28.0,3,3,3,3,3,3,3,3,0,0,0,3,3,0
705,28Q174,P.S. 174 William Sidney Mount,Elementary,28.0,3,3,3,3,3,3,3,18,3,36,0,3,3,0
706,28Q182,P.S. 182 Samantha Smith,Elementary,28.0,3,3,3,3,3,3,3,15,3,11,0,3,3,0
707,28Q196,P.S. 196 Grand Central Parkway,Elementary,28.0,3,3,3,3,3,3,3,3,3,3,0,3,3,0
708,28Q206,P.S. 206 The Horace Harding School,Elementary,28.0,3,3,3,3,3,3,3,11,0,9,0,3,3,0
709,28Q220,P.S. 220 Edward Mandel,Elementary,28.0,3,3,3,3,3,3,3,57,0,33,0,3,3,0
710,28Q303,The Academy for Excellence through the Arts,Early Childhood,28.0,3,3,3,3,3,3,3,13,0,3,0,3,3,0
711,28Q312,Jamaica Children's School,Elementary,28.0,3,3,3,3,3,3,3,57,10,12,0,3,3,0
712,28Q325,Hillside Arts & Letters Academy,High school,28.0,3,3,3,3,3,3,3,3,3,3,0,3,3,0
713,28Q328,High School for Community Leadership,High school,28.0,3,3,3,3,3,3,3,3,0,16,0,3,3,0
714,28Q332,Redwood Middle School,Junior High-Intermediate-Middle,28.0,3,3,3,3,3,3,3,7,0,14,0,3,3,0
715,28Q335,The Ezra Jack Keats Pre-K Center,District Pre-K Center,28.0,3,3,3,3,3,3,3,3,0,3,0,3,3,0
716,28Q338,Queens Satellite High School for Opportunity,High school,28.0,3,3,3,3,3,3,3,18,0,10,0,3,3,0
717,28Q349,The Queens School for Leadership and Excellence,Elementary,28.0,3,3,3,3,3,3,3,6,0,10,0,3,3,0
718,28Q354,The Jermaine L. Green STEM Institute of Queens,Elementary,28.0,3,3,3,3,3,3,3,107,3,23,0,3,3,0
719,28Q505,Hillcrest High School,High school,28.0,3,3,3,3,3,3,3,17,0,10,0,3,3,0
720,28Q903,Jamaica Evening High School M/,Ungraded,28.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
721,28Q904,Jamaica Evening High School T/,Ungraded,28.0,3,3,3,3,3,3,3,63,0,28,0,3,3,0
722,29Q015,P.S. 015 Jackie Robinson,Elementary,29.0,3,3,3,3,3,3,3,17,0,3,0,3,3,0
723,29Q033,P.S. 033 Edward M. Funk,Elementary,29.0,3,3,3,3,3,3,3,7,3,3,0,3,3,0
724,29Q034,P.S. 034 John Harvard,Elementary,29.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
725,29Q036,P.S. 036 Saint Albans School,Elementary,29.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
726,29Q037,Cynthia Jenkins School,Elementary,29.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
727,29Q038,P.S. 038 Rosedale,Elementary,29.0,3,3,3,3,3,3,3,0,0,3,0,3,3,0
728,29Q052,P.S. 052 Queens,Elementary,29.0,3,3,3,3,3,3,3,0,0,3,0,3,3,0
729,29Q095,P.S. 095 Eastwood,Elementary,29.0,3,3,3,3,3,3,3,0,3,0,0,3,3,0
730,29Q131,P.S. 131 Abigail Adams,Elementary,29.0,3,3,3,3,3,3,3,3,0,3,0,3,3,0
731,29Q132,P.S. 132 Ralph Bunche,Elementary,29.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
732,29Q134,P.S. 134 Hollis,Elementary,29.0,3,3,3,3,3,3,3,3,7,0,0,3,3,0
733,29Q135,The Bellaire School,Elementary,29.0,3,3,3,3,3,3,3,17,13,9,0,3,3,0
734,29Q136,P.S. 136 Roy Wilkins,Elementary,29.0,3,3,3,3,3,3,3,3,0,3,0,3,3,0
735,29Q138,P.S./M.S. 138 Sunrise,K-8,29.0,3,3,3,3,3,3,3,40,10,6,0,3,3,0
736,29Q147,P.S./M.S. 147 Ronald McNair,K-8,29.0,3,3,3,3,3,3,3,3,7,3,0,3,3,0
737,29Q156,P.S. 156 Laurelton,Elementary,29.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
738,29Q176,P.S. 176 Cambria Heights,Elementary,29.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
739,29Q181,P.S. 181 Brookfield,Elementary,29.0,3,3,3,3,3,3,3,30,16,14,0,3,3,0
740,29Q192,I.S. 192 The Linden,Junior High-Intermediate-Middle,29.0,3,3,3,3,3,3,3,9,22,3,0,3,3,0
741,29Q195,P.S. 195 William Haberle,Elementary,29.0,3,3,3,3,3,3,3,3,0,0,0,3,3,0
742,29Q208,P.S./I.S. 208,K-8,29.0,3,3,3,3,3,3,3,8,0,7,0,3,3,0
743,29Q251,P.S. 251 Queens,Elementary,29.0,3,3,3,3,3,3,3,3,0,3,0,3,3,0
744,29Q268,P.S./I.S. 268,K-8,29.0,3,3,3,3,3,3,3,3,7,3,0,3,3,0
745,29Q270,The Gordon Parks School,K-8,29.0,3,3,3,3,3,3,3,0,13,3,0,3,3,0
746,29Q289,Queens United Middle School,Junior High-Intermediate-Middle,29.0,3,3,3,3,3,3,3,3,0,0,0,3,3,0
747,29Q295,P.S./I.S. 295,K-8,29.0,3,3,3,3,3,3,3,86,72,38,0,3,3,0
748,29Q326,Cambria Heights Academy,High school,29.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
749,29Q360,P.S. 360,Elementary,29.0,3,3,3,3,3,3,3,3,16,3,0,3,3,0
750,29Q381,District 29 Pre-K Center,District Pre-K Center,29.0,3,3,3,3,3,3,3,3,11,0,0,3,3,0
751,30Q002,P.S. 002 Alfred Zimberg,Elementary,30.0,3,3,3,3,3,3,3,7,3,9,0,3,3,0
752,30Q011,P.S. 011 Kathryn Phelan,Elementary,30.0,3,3,3,3,3,3,3,17,3,10,0,3,3,0
753,30Q017,P.S. 017 Henry David Thoreau,Elementary,30.0,3,3,3,3,3,3,3,56,0,18,0,3,3,0
754,30Q069,P.S. 069 Jackson Heights,Elementary,30.0,3,3,3,3,3,3,3,11,0,10,0,3,3,0
755,30Q070,P.S. 070,Elementary,30.0,3,3,3,3,3,3,3,105,0,6,0,3,3,0
756,30Q076,P.S. 076 William Hallet,Elementary,30.0,3,3,3,3,3,3,3,35,3,3,0,3,3,0
757,30Q078,P.S./I.S. 78Q,K-8,30.0,3,3,3,3,3,3,3,50,3,12,0,3,3,0
758,30Q084,P.S. 084 Steinway,Elementary,30.0,3,3,3,3,3,3,3,39,3,3,0,3,3,0
759,30Q085,P.S. 085 Judge Charles Vallone,Elementary,30.0,3,3,3,3,3,3,3,11,0,0,0,3,3,0
760,30Q092,P.S. 092 Harry T. Stewart Sr.,Elementary,30.0,3,3,3,3,3,3,3,6,3,8,0,3,3,0
761,30Q111,P.S. 111 Jacob Blackwell,K-8,30.0,3,3,3,3,3,3,3,108,10,42,0,13,8,0
762,30Q112,P.S. 112 Dutch Kills,Elementary,30.0,3,3,3,3,3,3,3,32,31,10,0,3,3,0
763,30Q122,P.S. 122 Mamie Fay,K-8,30.0,3,3,3,3,3,3,3,30,0,3,0,3,3,0
764,30Q148,P.S. 148 Queens,Elementary,30.0,3,3,3,3,3,3,3,21,3,7,0,3,3,0
765,30Q149,P.S. 149 Christa Mcauliffe,Elementary,30.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
766,30Q150,P.S. 150 Queens,Elementary,30.0,3,3,3,3,3,3,3,3,3,3,0,3,3,0
767,30Q151,P.S. 151 Mary D. Carter,Elementary,30.0,3,3,3,3,3,3,3,0,3,0,0,3,3,0
768,30Q152,P.S. 152 Gwendoline N. Alleyne School,Elementary,30.0,3,3,3,3,3,3,3,6,27,3,0,3,3,0
769,30Q166,P.S. 166 Henry Gradstein,Elementary,30.0,3,3,3,3,3,3,3,3,0,0,0,3,3,0
770,30Q171,P.S. 171 Peter G. Van Alst,Elementary,30.0,3,3,3,3,3,3,3,3,18,0,0,3,3,0
771,30Q212,P.S. 212,Elementary,30.0,3,3,3,3,3,3,3,3,39,0,0,3,3,0
772,30Q222,P.S. Q222 - Fire Fighter Christopher A. Santora Sc,Early Childhood,30.0,3,3,3,3,3,3,3,0,7,3,0,3,3,0
773,30Q228,P.S. 228 Early Childhood Magnet School of the Arts,Early Childhood,30.0,3,3,3,3,3,3,3,3,3,0,0,3,3,0
774,30Q234,P.S. 234,Elementary,30.0,3,3,3,3,3,3,3,15,3,16,0,3,3,0
775,30Q258,Energy Tech High School,High school,30.0,3,3,3,3,3,3,3,0,6,0,0,3,3,0
776,30Q280,P.S. 280,Elementary,30.0,3,3,3,3,3,3,3,7,13,6,0,3,3,0
777,30Q286,"Young Women's Leadership School, Astoria",Secondary School,30.0,3,3,3,3,3,3,3,8,19,3,0,3,3,0
778,30Q291,Hunters Point Community Middle School,Junior High-Intermediate-Middle,30.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
779,30Q300,The 30th Avenue School (G&T Citywide),K-8,30.0,3,3,3,3,3,3,3,0,3,0,0,3,3,0
780,30Q301,Academy for Careers in Television and Film,High school,30.0,3,3,3,3,3,3,3,0,3,0,0,3,3,0
781,30Q329,East Elmhurst Community School,Elementary,30.0,3,3,3,3,3,3,3,10,3,0,0,3,3,0
782,30Q361,The Woodside Community School,Elementary,30.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
783,30Q389,District 30 Pre-K Center,District Pre-K Center,30.0,3,3,3,3,3,3,3,3,3,15,0,3,3,0
784,31R001,P.S. 001 Tottenville,Elementary,31.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
785,31R003,P.S. 003 The Margaret Gioiosa School,Elementary,31.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
786,31R004,P.S. 004 Maurice Wollin,Elementary,31.0,3,3,3,3,3,3,3,6,7,3,0,3,3,0
787,31R005,P.S. 005 Huguenot,Elementary,31.0,3,3,3,3,3,3,3,0,0,3,0,3,3,0
788,31R008,P.S. 8 Shirlee Solomon,Elementary,31.0,3,3,3,3,3,3,3,0,3,0,0,3,3,0
789,31R009,Naples Street Elementary School,Elementary,31.0,3,3,3,3,3,3,3,3,0,0,0,3,3,0
790,31R011,P.S. 11 Thomas Dongan School,Elementary,31.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
791,31R013,P.S. 013 M. L. Lindemeyer,Elementary,31.0,3,3,3,3,3,3,3,0,3,0,0,3,3,0
792,31R016,P.S. 016 John J. Driscoll,Elementary,31.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
793,31R019,P.S. 019 The Curtis School,Elementary,31.0,3,3,3,3,3,3,3,32,0,17,0,3,3,0
794,31R020,P.S. 020 Port Richmond,Elementary,31.0,3,3,3,3,3,3,3,25,3,3,0,3,3,0
795,31R022,P.S. 022 Graniteville,Elementary,31.0,3,3,3,3,3,3,3,10,19,3,0,3,3,0
796,31R024,I.S. 024 Myra S. Barnes,Junior High-Intermediate-Middle,31.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
797,31R026,P.S. 026 The Carteret School,Elementary,31.0,3,3,3,3,3,3,3,3,3,3,0,3,3,0
798,31R030,P.S. 030 Westerleigh,Elementary,31.0,3,3,3,3,3,3,3,15,35,16,0,3,3,0
799,31R031,P.S. 031 William T. Davis,Elementary,31.0,3,3,3,3,3,3,3,11,0,15,0,3,3,0
800,31R032,P.S. 032 The Gifford School,Elementary,31.0,3,3,3,3,3,3,3,14,0,3,0,3,3,0
801,31R035,P.S. 35 The Clove Valley School,Elementary,31.0,3,3,3,3,3,3,3,3,6,3,0,3,3,0
802,31R036,P.S. 036 J. C. Drumgoole,Elementary,31.0,3,3,3,3,3,3,3,3,0,3,0,3,3,0
803,31R038,P.S. 038 George Cromwell,Elementary,31.0,3,3,3,3,3,3,3,0,3,0,0,3,3,0
804,31R039,P.S. 39 Francis J. Murphy Jr.,Elementary,31.0,3,3,3,3,3,3,3,3,0,13,0,3,3,0
805,31R041,The Stephanie A. Vierno School,Elementary,31.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
806,31R042,P.S. 042 Eltingville,Elementary,31.0,3,3,3,3,3,3,3,0,0,9,0,3,3,0
807,31R045,P.S. 045 John Tyler,Elementary,31.0,3,3,3,3,3,3,3,67,3,13,0,3,3,0
808,31R046,P.S. 046 Albert V. Maniscalco,Elementary,31.0,3,3,3,3,3,3,3,58,0,21,0,3,3,0
809,31R047,CSI High School for International Studies,High school,31.0,3,3,3,3,3,3,3,3,12,7,0,3,3,0
810,31R050,P.S. 050 Frank Hankinson,Elementary,31.0,3,3,3,3,3,3,3,10,3,0,0,3,3,0
811,31R052,P.S. 052 John C. Thompson,Elementary,31.0,3,3,3,3,3,3,3,12,0,10,0,3,3,0
812,31R053,The Barbara Esselborn School,Elementary,31.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
813,31R054,P.S. 054 Charles W. Leng,Elementary,31.0,3,3,3,3,3,3,3,51,0,3,0,3,3,0
814,31R055,P.S. 055 Henry M. Boehm,Elementary,31.0,3,3,3,3,3,3,3,8,3,14,0,3,3,0
815,31R056,P.S. 56 The Louis Desario School,Elementary,31.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
816,31R057,P.S. 057 Hubert H. Humphrey,Elementary,31.0,3,3,3,3,3,3,3,3,0,3,0,3,3,0
817,31R058,Space Shuttle Columbia School,Elementary,31.0,3,3,3,3,3,3,3,3,0,3,0,3,3,0
818,31R059,The Harbor View School,Elementary,31.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
819,31R060,P.S. 060 Alice Austen,Elementary,31.0,3,3,3,3,3,3,3,0,0,3,0,3,3,0
820,31R062,The Kathleen Grimm School for Leadership and Susta,Elementary,31.0,3,3,3,3,3,3,3,3,3,0,0,3,3,0
821,31R063,Marsh Avenue School for Expeditionary Learning,Junior High-Intermediate-Middle,31.0,3,3,3,3,3,3,3,0,0,8,0,3,3,0
822,31R065,P.S. 65 The Academy of Innovative Learning,Elementary,31.0,3,3,3,3,3,3,3,3,0,0,0,3,3,0
823,31R066,The Richmond Pre-K Center,District Pre-K Center,31.0,3,3,3,3,3,3,3,9,0,9,0,3,3,0
824,31R068,Port Richmond School for Visionary Learning,Elementary,31.0,3,3,3,3,3,3,3,3,3,3,0,3,3,0
825,31R069,P.S. 069 Daniel D. Tompkins,Elementary,31.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
826,31R074,P.S. 74 Future Leaders Elementary School,Elementary,31.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
827,31R470,Concord High School,High school,31.0,3,3,3,3,3,3,3,10,0,7,0,3,3,0
828,31R605,Staten Island Technical High School,High school,31.0,3,3,3,3,3,3,3,3,0,15,0,3,3,0
829,31R607,Staten Island Yabc,High school,31.0,3,3,3,3,3,3,3,0,0,3,0,3,3,0
830,31R901,New Dorp Evening Hs M/W,Ungraded,31.0,3,3,3,3,3,3,3,3,13,3,0,3,3,0
831,32K045,P.S./I.S. 045 Horace E. Greene,K-8,32.0,3,3,3,3,3,3,3,78,3,48,0,3,3,0
832,32K075,P.S. 075 Mayda Cortiella,Elementary,32.0,3,3,3,3,3,3,3,43,3,23,0,3,3,0
833,32K086,P.S. 086 The Irvington,Elementary,32.0,3,3,3,3,3,3,3,19,3,3,0,3,3,0
834,32K106,P.S. 106 Edward Everett Hale,Elementary,32.0,3,3,3,3,3,3,3,3,3,0,0,3,3,0
835,32K116,P.S. 116 Elizabeth L Farrell,Elementary,32.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
836,32K123,P.S. 123 Suydam,Elementary,32.0,3,3,3,3,3,3,3,0,0,10,0,3,3,0
837,32K151,P.S. 151 Lyndon B. Johnson,Elementary,32.0,3,3,3,3,3,3,3,3,0,3,0,3,3,0
838,32K291,J.H.S. 291 Roland Hayes,Junior High-Intermediate-Middle,32.0,3,3,3,3,3,3,3,19,0,22,0,3,3,0
839,32K376,P.S. 376,Elementary,32.0,3,3,3,3,3,3,3,21,0,33,0,3,3,0
840,32K383,J.H.S. 383 Philippa Schuyler,Junior High-Intermediate-Middle,32.0,3,3,3,3,3,3,3,0,0,3,0,3,3,0
841,32K384,P.S. /I.S. 384 Frances E. Carter,K-8,32.0,3,3,3,3,3,3,3,27,36,16,0,3,3,0
842,32K545,EBC High School for Public Service - Bushwick,High school,32.0,3,3,3,3,3,3,3,3,3,0,0,3,3,0
843,32K552,The Academy of Urban Planning and Engineering,High school,32.0,3,3,3,3,3,3,3,3,6,0,0,3,3,0
844,32K554,All City Leadership Secondary School,Secondary School,32.0,3,3,3,3,3,3,3,14,0,19,0,3,3,0
845,33K891,Brooklyn Navy Yard STEAM Center,High school,33.0,3,3,3,3,3,3,3,3,3,0,0,3,3,0
846,75K004,P.S. K004,Elementary,75.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
847,75K053,P.S. K053,K-12 all grades,75.0,3,3,3,3,3,3,3,0,0,32,0,3,3,0
848,75K077,P.S. K077,K-12 all grades,75.0,3,3,3,3,3,3,3,3,3,17,0,3,3,0
849,75K231,P.S. K231,K-8,75.0,3,3,3,3,3,3,3,3,0,3,0,3,3,0
850,75K370,P.S. 370,K-12 all grades,75.0,3,3,3,3,3,3,3,6,3,3,0,3,3,0
851,75K372,P.S. 372 -The Children's School,K-8,75.0,3,3,3,3,3,3,3,14,11,3,0,3,3,0
852,75K373,P.S. 373 - Brooklyn Transition Center,High school,75.0,3,3,3,3,3,3,3,0,8,0,0,3,3,0
853,75K396,P.S. K396,K-8,75.0,3,3,3,3,3,3,3,3,3,0,0,3,3,0
854,75K721,P.S. K721 - Brooklyn Occupational Training Center,High school,75.0,3,3,3,3,3,3,3,3,0,3,0,3,3,0
855,75K753,P.S. K753 - School for Career Development,High school,75.0,3,3,3,3,3,3,3,0,0,7,0,3,3,0
856,75K811,P.S. K811 Connie Lekas School,Secondary School,75.0,3,3,3,3,3,3,3,3,14,0,0,3,3,0
857,75M094,P.S. M094,K-12 all grades,75.0,3,3,3,3,3,3,3,3,0,0,0,3,3,0
858,75M721,P.S. M721 - Manhattan Occupational Training Center,Secondary School,75.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
859,75M751,Manhattan School for Career Development,High school,75.0,3,3,3,3,3,3,3,7,3,6,0,3,3,0
860,75M811,P.S. M811 - Mickey Mantle School,K-8,75.0,3,3,3,3,3,3,3,15,19,3,0,3,3,0
861,75Q004,P.S. Q004,K-8,75.0,3,3,3,3,3,3,3,11,3,6,0,3,3,0
862,75Q009,P.S. 009,K-8,75.0,3,3,3,3,3,3,3,7,3,3,0,3,3,0
863,75Q023,P.S. Q023 @ Queens Children Center,K-12 all grades,75.0,3,3,3,3,3,3,3,9,25,3,0,3,3,0
864,75Q075,Robert E. Peary School,K-8,75.0,3,3,3,3,3,3,3,88,3,19,0,3,3,0
865,75Q177,P.S. Q177,K-12 all grades,75.0,3,3,3,3,3,3,3,3,0,3,0,3,3,0
866,75Q224,P.S. Q224,K-8,75.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
867,75Q233,P.S. Q233,K-12 all grades,75.0,3,3,3,3,3,3,3,3,3,3,0,3,3,0
868,75Q255,P.S. Q255,K-12 all grades,75.0,3,3,3,3,3,3,3,3,0,3,0,3,3,0
869,75Q277,The Riverview School,K-12 all grades,75.0,3,3,3,3,3,3,3,15,0,22,0,3,3,0
870,75Q721,John F. Kennedy Jr. School,High school,75.0,3,3,3,3,3,3,3,0,0,3,0,3,3,0
871,75Q811,P.S. Q811,K-12 all grades,75.0,3,3,3,3,3,3,3,12,3,3,0,3,3,0
872,75Q993,P.S. Q993,K-12 all grades,75.0,3,3,3,3,3,3,3,3,0,3,0,3,3,0
873,75R037,P.S. R037,K-12 all grades,75.0,3,3,3,3,3,3,3,10,0,8,0,3,3,0
874,75R373,P.S. R373,K-8,75.0,3,3,3,3,3,3,3,30,3,3,0,3,3,0
875,75R721,The Richard H. Hungerford School,Secondary School,75.0,3,3,3,3,3,3,3,8,3,8,0,3,3,0
876,75X168,P.S. 168,K-12 all grades,75.0,3,3,3,3,3,3,3,0,0,0,0,3,3,0
877,75X176,P.S. X176,K-12 all grades,75.0,3,3,3,3,3,3,3,38,16,31,0,3,3,0
878,75X188,P.S. X188,K-12 all grades,75.0,3,3,3,3,3,3,3,32,7,19,0,3,3,0
879,75X352,The Vida Bogart School for All Children,K-8,75.0,3,3,3,3,3,3,3,14,3,3,0,3,3,0
880,75X469,P469X - The Bronx School for Continuous Learners,K-8,75.0,3,3,3,3,3,3,3,23,0,3,0,3,3,0
881,75X811,P.S. X811,Secondary School,75.0,3,3,3,3,3,3,3,60,0,27,0,3,3,0
882,79K755,Adult and Continuing Education,High school,79.0,3,3,3,3,3,3,3,68,13,17,0,3,3,0
883,79M331,JUDITH S. KAYE SCHOOL - D79,Ungraded,79.0,3,3,3,3,3,3,3,31,3,6,0,3,3,0
884,79M645,School for Cooperative Technical Education,High school,79.0,3,3,3,3,3,3,3,15,0,14,0,3,3,0
885,79M921,District 79 Youth Justice and Treatment Programs T,Central-HQ-Citywide,79.0,3,3,3,3,3,3,3,72,7,23,0,3,3,0
886,79M984,LYFE,Ungraded,79.0,3,3,3,3,3,3,3,12,68,3,0,3,3,0
887,79Q344,East River Academy,High school,79.0,3,3,3,3,3,3,3,3,0,16,0,3,3,0
888,79X695,Passages Academy,K-12 all grades,79.0,3,3,3,3,3,3,3,11,0,3,0,3,3,0
889,10X319,Providing Urban Learners Success In Education High,High school,10.0,3,3,3,3,3,3,3,13,3,3,0,3,3,3
890,12X321,Crotona Academy High School,High school,12.0,3,3,3,3,3,3,3,3,10,0,0,3,3,3
891,29Q118,P.S. 118 Lorraine Hansberry,Elementary,29.0,3,3,3,3,3,3,3,8,3,6,0,3,3,3
892,02M114,East Side Middle School,Junior High-Intermediate-Middle,2.0,3,3,3,3,3,3,3,3,8,3,0,3,3,3
893,02M312,New York City Lab Middle School for Collaborative,Junior High-Intermediate-Middle,2.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3
894,02M418,Millennium High School,High school,2.0,3,3,3,3,3,3,3,3,21,3,0,3,3,3
895,08X371,Urban Institute of Mathematics,Junior High-Intermediate-Middle,8.0,3,3,3,3,3,3,3,3,6,3,0,3,3,3
896,10X696,High School of American Studies at Lehman College,High school,10.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3
897,15K169,P.S. 169 Sunset Park,Elementary,15.0,3,3,3,3,3,3,3,19,6,18,0,3,3,3
898,15K839,M.S. 839,Junior High-Intermediate-Middle,15.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
899,18K068,I.S. 068 Isaac Bildersee,Junior High-Intermediate-Middle,18.0,3,3,3,3,3,3,3,0,0,0,0,3,3,3
900,20K200,P.S. 200 Benson School,Elementary,20.0,3,3,3,3,3,3,3,7,13,3,0,3,3,3
901,22K206,P.S. 206 Joseph F Lamb,K-8,22.0,3,3,3,3,3,3,3,3,3,0,0,3,3,3
902,24Q744,VOYAGES Preparatory,High school,24.0,3,3,3,3,3,3,3,3,3,3,0,3,3,3
903,25Q219,P.S. 219 Paul Klapper,K-8,25.0,3,3,3,3,3,3,3,16,18,8,0,3,3,3
904,25Q252,"Queens School of Inquiry, The",Secondary School,25.0,3,3,3,3,3,3,3,3,21,0,0,3,3,3
905,26Q172,Irwin Altman Middle School 172,Junior High-Intermediate-Middle,26.0,3,3,3,3,3,3,3,7,3,3,0,3,3,3
906,27Q232,P.S. 232 Lindenwood,K-8,27.0,3,3,3,3,3,3,3,13,65,30,0,3,3,3
907,27Q650,"High School for Construction Trades, Engineering a",High school,27.0,3,3,3,3,3,3,3,15,8,16,0,3,3,3
908,28Q287,The Emerson School,Junior High-Intermediate-Middle,28.0,3,3,3,3,3,3,3,80,3,16,0,3,3,3
