,DBN,school_name,school_category,district_code,american_indian_or_alaskan_native,asian,black,hispanic,white,multi_racial,unknown,total_students_with_two_or_more_removals_suspensions
1575,32K116,P.S. 116 Elizabeth L Farrell,elementary,32,3,3,3,3,3,3,3,3
1576,32K123,P.S. 123 Suydam,elementary,32,3,3,3,3,3,3,3,3
1577,32K145,P.S. 145 Andrew Jackson,elementary,32,3,3,3,3,3,3,3,3
1578,32K151,P.S. 151 Lyndon B. Johnson,elementary,32,3,3,3,3,3,3,3,3
1579,32K162,J.H.S. 162 The Willoughby,junior high-intermediate-middle,32,3,3,3,3,3,3,3,3
1580,32K168,The Brooklyn School for Math and Research,high school,32,3,3,3,3,3,3,3,3
1581,32K274,P.S. 274 Kosciusko,elementary,32,3,3,3,3,3,3,3,3
1582,32K291,J.H.S. 291 Roland Hayes,junior high-intermediate-middle,32,3,3,3,3,3,3,3,7
1583,32K299,P.S. 299 Thomas Warren Field,elementary,32,3,3,3,3,3,3,3,3
1584,32K347,I.S. 347 School of Humanities,junior high-intermediate-middle,32,3,3,3,3,3,3,3,3
1585,32K349,"I.S. 349 Math, Science & Tech.",junior high-intermediate-middle,32,3,3,3,3,3,3,3,3
1586,32K376,P.S. 376,elementary,32,3,3,3,3,3,3,3,3
1587,32K377,P.S. 377 Alejandrina B. De Gautier,k-8,32,3,3,3,3,3,3,3,3
1588,32K383,J.H.S. 383 Philippa Schuyler,junior high-intermediate-middle,32,3,3,9,3,3,3,3,12
1589,32K384,P.S. /I.S. 384 Frances E. Carter,k-8,32,3,3,3,3,3,3,3,3
1590,32K403,Academy for Environmental Leadership,high school,32,3,3,3,15,3,3,3,18
1591,32K545,EBC High School for Public Service - Bushwick,high school,32,3,3,3,3,3,3,3,3
1592,32K549,Bushwick School for Social Justice,high school,32,3,3,3,9,3,3,3,17
1593,32K552,Academy of Urban Planning,high school,32,3,3,3,3,3,3,3,3
1594,32K554,All City Leadership Secondary School,secondary school,32,3,3,3,3,3,3,3,3
1595,32K556,Bushwick Leaders High School for Academic Excellen,high school,32,3,3,3,21,3,3,3,31
1596,32K562,Evergreen Middle School for Urban Exploration,junior high-intermediate-middle,32,3,3,3,3,3,3,3,3
1597,32K564,Bushwick Community High School,high school,32,3,3,3,3,3,3,3,3
1598,75K004,P.S. K004,elementary,75,3,3,3,3,3,3,3,3
1599,75K036,P.S. 36,k-12 all grades,75,3,3,3,3,3,3,3,3
1600,75K053,P.S. K053,k-12 all grades,75,3,3,3,3,3,3,3,3
1601,75K077,P.S. K077,k-12 all grades,75,3,3,3,3,3,3,3,3
1602,75K140,P.S. K140,k-8,75,3,3,3,3,3,3,3,3
1603,75K141,P.S. K141,k-12 all grades,75,3,3,3,3,3,3,3,3
1604,75K231,P.S. K231,k-8,75,3,3,3,3,3,3,3,3
1605,75K368,P.S. 368,k-12 all grades,75,3,3,3,3,3,3,3,3
1606,75K369,P.S. K369 - Coy L. Cox School,k-12 all grades,75,3,3,3,3,3,3,3,3
1607,75K370,P.S. 370,k-12 all grades,75,3,3,3,3,3,3,3,3
1608,75K371,P.S. 371 - Lillian L. Rashkis,high school,75,3,3,3,3,3,3,3,3
1609,75K372,P.S. 372 -The Children's School,elementary,75,3,3,3,3,3,3,3,3
1610,75K373,P.S. 373 - Brooklyn Transition Center,high school,75,3,3,3,3,3,3,3,3
1611,75K396,P.S. K396,k-8,75,3,3,3,3,3,3,3,3
1612,75K721,P.S. K721 - Brooklyn Occupational Training Center,high school,75,3,3,3,3,3,3,3,3
1613,75K753,P.S. K753 - School for Career Development,high school,75,3,3,3,3,3,3,3,3
1614,75K771,P.S. K771,k-12 all grades,75,3,3,3,3,3,3,3,3
1615,75K811,P.S. K811 Connie Lekas School,secondary school,75,3,3,3,3,3,3,3,3
1616,75M035,P.S. 035,k-12 all grades,75,3,3,3,3,3,3,3,3
1617,75M079,P.S. M079 - Horan School,secondary school,75,3,3,3,3,3,3,3,3
1618,75M094,P.S. M094,k-12 all grades,75,3,3,3,3,3,3,3,3
1619,75M138,P.S. 138,k-12 all grades,75,3,3,3,3,3,3,3,3
1620,75M169,P.S. M169 - Robert F. Kennedy,k-12 all grades,75,3,3,3,3,3,3,3,3
1621,75M226,P.S. M226,k-12 all grades,75,3,3,3,3,3,3,3,3
1622,75M721,P.S. M721 - Manhattan Occupational Training Center,secondary school,75,3,3,3,3,3,3,3,3
1623,75M751,Manhattan School for Career Development,high school,75,3,3,3,3,3,3,3,3
1624,75M811,P.S. M811 - Mickey Mantle School,k-8,75,3,3,3,3,3,3,3,3
1625,75Q004,P.S. Q004,k-8,75,3,3,3,3,3,3,3,3
1626,75Q009,P.S. 009,k-8,75,3,3,3,3,3,3,3,3
1627,75Q023,P.S. Q023 @ Queens Children Center,k-12 all grades,75,3,3,3,3,3,3,3,3
1628,75Q075,Robert E. Peary School,k-8,75,3,3,3,3,3,3,3,3
1629,75Q177,P.S. Q177,k-12 all grades,75,3,3,3,3,3,3,3,3
1630,75Q224,P.S. Q224,k-8,75,3,3,3,3,3,3,3,3
1631,75Q233,P.S. Q233,k-12 all grades,75,3,3,3,3,3,3,3,3
1632,75Q255,P.S. Q255,k-12 all grades,75,3,3,3,3,3,3,3,3
1633,75Q256,P.S. Q256,k-12 all grades,75,3,3,3,3,3,3,3,8
1634,75Q277,The Riverview School,k-12 all grades,75,3,3,3,3,3,3,3,3
1635,75Q721,John F. Kennedy Jr. School,high school,75,3,3,3,3,3,3,3,3
1636,75Q752,Queens Transition Center,high school,75,3,3,3,3,3,3,3,3
1637,75Q811,P.S. Q811,k-12 all grades,75,3,3,3,3,3,3,3,3
1638,75Q993,P.S. Q993,k-12 all grades,75,3,3,3,3,3,3,3,3
1639,75R025,South Richmond High School I.S./P.S. 25,k-12 all grades,75,3,3,3,3,3,3,3,3
1640,75R037,P.S. R037,k-12 all grades,75,3,3,3,3,3,3,3,3
1641,75R373,P.S. R373,k-8,75,3,3,3,3,3,3,3,3
1642,75R721,The Richard H. Hungerford School,secondary school,75,3,3,3,3,3,3,3,3
1643,75X010,P.S. X010,k-12 all grades,75,3,3,3,3,3,3,3,3
1644,75X012,P.S. X012 Lewis and Clark School,secondary school,75,3,3,3,3,3,3,3,3
1645,75X017,P.S. X017,k-8,75,3,3,3,3,3,3,3,3
1646,75X168,P.S. 168,k-12 all grades,75,3,3,3,3,3,3,3,3
1647,75X176,P.S. X176,k-12 all grades,75,3,3,3,3,3,3,3,3
1648,75X186,P186X Walter J. Damrosch School,k-12 all grades,75,3,3,3,3,3,3,3,3
1649,75X188,P.S. X188,k-12 all grades,75,3,3,3,3,3,3,3,3
1650,75X352,The Vida Bogart School for All Children,k-8,75,3,3,3,3,3,3,3,3
1651,75X469,P469X - The Bronx School for Continuous Learners,elementary,75,3,3,3,3,3,3,3,3
1652,75X721,P.S. X721 - Stephen McSweeney School,high school,75,3,3,3,3,3,3,3,3
1653,75X723,P.S. 723,k-12 all grades,75,3,3,3,3,3,3,3,3
1654,75X754,J. M. Rapport School Career Development,high school,75,3,3,3,3,3,3,3,3
1655,75X811,P.S. X811,secondary school,75,3,3,3,3,3,3,3,3
1656,79K755,Adult and Continuing Education,high school,79,3,3,3,3,3,3,3,3
1657,79M645,School for Cooperative Technical Education,high school,79,3,3,3,3,3,3,3,3
1658,79M921,District 79 Youth Justice and Treatment Programs T,central-hq-citywide,79,3,3,3,3,3,3,3,3
1659,79M973,Restart Academy,ungraded,79,3,3,3,3,3,3,3,6
1660,79M984,LYFE,ungraded,79,3,3,3,3,3,3,3,3
1661,79Q344,East River Academy,high school,79,3,3,3,3,3,3,3,3
1662,79Q950,Pathways to Graduation,high school,79,3,3,3,3,3,3,3,3
1663,79X695,Passages Academy,k-12 all grades,79,3,3,3,3,3,3,3,3
