,DBN,Location Name,Location Type,Total SW & GC,Total GC,Full Time,Part Time,Bilingual,Serving more than one location,SY2016-17 Enrollment,Ratio GC & SW,Ratio GC Only
946,19K678,19K678 - EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,1.0,1.0,1.0,0.0,1.0,0.0,249.0,249.0,249.0
947,19K683,19K683 - THE SCHOOL FOR CLASSICS: AN ACADEMY OF THINKERS  W,HIGH SCHOOL                        ,2.0,2.0,2.0,0.0,0.0,0.0,313.0,157.0,157.0
948,19K760,19K760 - HIGHLAND PARK COMMUNITY SCHOOL,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,1.0,0.0,0.0,0.0,0.0,0.0,298.0,298.0,
949,19K764,19K764 - THE URBAN ASSEMBLY SCHOOL FOR COLLABORATIVE HEALTH,HIGH SCHOOL                        ,2.0,1.0,1.0,0.0,0.0,0.0,230.0,115.0,230.0
950,20K030,20K030 - P.S./I.S. 30 MARY WHITE OVINGTON,K-8                                ,2.4,2.0,2.0,0.0,0.0,0.0,802.0,268.0,401.0
951,20K048,20K048 - P.S. 048 MAPLETON,ELEMENTARY                         ,1.0,1.0,1.0,0.0,0.0,0.0,590.0,590.0,590.0
952,20K062,20K062 - J.H.S. 062 DITMAS,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,3.0,3.0,3.0,0.0,0.0,0.0,1191.0,397.0,397.0
953,20K069,20K069 - P.S. 69 VINCENT D. GRIPPO SCHOOL,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,855.0,428.0,855.0
954,20K102,20K102 - P.S. 102 THE BAYVIEW,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,1428.0,714.0,1428.0
955,20K104,20K104 - P.S./I.S. 104 THE FORT HAMILTON SCHOOL,K-8                                ,1.6,0.6,0.0,0.6,0.0,0.0,1278.0,639.0,1278.0
956,20K105,20K105 - P.S. 105 THE BLYTHEBOURNE,ELEMENTARY                         ,4.0,3.0,3.0,0.0,3.0,0.0,1598.0,400.0,533.0
957,20K112,20K112 - P.S. 112 LEFFERTS PARK,ELEMENTARY                         ,1.0,1.0,1.0,0.0,0.0,0.0,655.0,655.0,655.0
958,20K127,20K127 - P.S. 127 MCKINLEY PARK,ELEMENTARY                         ,2.0,2.0,2.0,0.0,0.0,0.0,523.0,262.0,262.0
959,20K160,20K160 - P.S. 160 WILLIAM T. SAMPSON,ELEMENTARY                         ,4.0,3.0,3.0,0.0,0.0,0.0,1336.0,334.0,446.0
960,20K163,20K163 - P.S. 163 BATH BEACH,K-8                                ,2.0,1.0,1.0,0.0,0.0,0.0,611.0,306.0,611.0
961,20K164,20K164 - P.S. 164 CAESAR RODNEY,ELEMENTARY                         ,1.6,1.0,1.0,0.0,0.0,0.0,658.0,329.0,658.0
962,20K170,20K170 - RALPH A. FABRIZIO SCHOOL,ELEMENTARY                         ,3.0,2.0,2.0,0.0,0.0,0.0,1065.0,355.0,533.0
963,20K176,20K176 - P.S. 176 OVINGTON,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,1399.0,700.0,1399.0
964,20K179,20K179 - P.S. 179 KENSINGTON,ELEMENTARY                         ,3.0,2.0,2.0,0.0,0.0,0.0,913.0,305.0,457.0
965,20K180,20K180 - THE SEEALL ACADEMY,K-8                                ,3.0,3.0,3.0,0.0,0.0,0.0,1160.0,387.0,387.0
966,20K185,20K185 - P.S. 185 WALTER KASSENBROCK,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,673.0,337.0,673.0
967,20K186,20K186 - P.S. 186 DR. IRVING A GLADSTONE,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,1009.0,505.0,1009.0
968,20K187,20K187 - THE CHRISTA MCAULIFFE SCHOOL\I.S. 187,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,1.0,1.0,1.0,0.0,0.0,0.0,892.0,892.0,892.0
969,20K192,20K192 - P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE,K-8                                ,1.9,1.9,1.0,0.9,0.0,0.0,693.0,347.0,347.0
970,20K200,20K200 - P.S. 200 BENSON SCHOOL,ELEMENTARY                         ,2.6,1.6,1.0,0.6,0.0,0.0,1299.0,433.0,650.0
971,20K201,20K201 - J.H.S. 201 THE DYKER HEIGHTS,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,3.0,3.0,3.0,0.0,0.0,0.0,1522.0,508.0,508.0
972,20K204,20K204 - P.S. 204 VINCE LOMBARDI,ELEMENTARY                         ,3.0,2.0,2.0,0.0,0.0,0.0,1195.0,399.0,598.0
973,20K205,20K205 - P.S. 205 CLARION,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,1246.0,623.0,1246.0
974,20K220,20K220 - J.H.S. 220 JOHN J. PERSHING,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,3.0,3.0,3.0,0.0,0.0,0.0,1489.0,497.0,497.0
975,20K223,20K223 - J.H.S. 223 THE MONTAUK,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,3.0,3.0,3.0,0.0,1.0,0.0,1004.0,335.0,335.0
976,20K227,20K227 - J.H.S. 227 EDWARD B. SHALLOW,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,3.0,3.0,3.0,0.0,1.0,0.0,1379.0,460.0,460.0
977,20K229,20K229 - P.S. 229 DYKER,K-8                                ,1.0,1.0,1.0,0.0,0.0,0.0,1240.0,1240.0,1240.0
978,20K247,20K247 - P.S. 247 BROOKLYN,ELEMENTARY                         ,1.0,1.0,1.0,0.0,0.0,0.0,850.0,850.0,850.0
979,20K259,20K259 - J.H.S. 259 WILLIAM MCKINLEY,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,3.0,3.0,3.0,0.0,0.0,0.0,1758.0,586.0,586.0
980,20K264,20K264 - P.S. 264 BAY RIDGE ELEMENTARY SCHOOL FOR THE ARTS,ELEMENTARY                         ,1.0,1.0,1.0,0.0,0.0,0.0,500.0,500.0,500.0
981,20K310,20K310 - THE SCHOOL FOR FUTURE LEADERS,ELEMENTARY                         ,1.0,1.0,1.0,0.0,1.0,0.0,424.0,424.0,424.0
982,20K445,20K445 - NEW UTRECHT HIGH SCHOOL,HIGH SCHOOL                        ,19.0,14.0,14.0,0.0,4.0,0.0,3661.0,193.0,262.0
983,20K485,20K485 - HIGH SCHOOL OF TELECOMMUNICATION ARTS AND TECHNOLO,HIGH SCHOOL                        ,5.0,3.0,3.0,0.0,1.0,0.0,1263.0,253.0,421.0
984,20K490,20K490 - FORT HAMILTON HIGH SCHOOL,HIGH SCHOOL                        ,21.0,18.0,18.0,0.0,0.0,0.0,4551.0,217.0,253.0
985,20K503,20K503 - P.S. 503: THE SCHOOL OF DISCOVERY,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,1094.0,547.0,1094.0
986,20K505,20K505 - FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,HIGH SCHOOL                        ,17.0,15.0,15.0,0.0,3.0,0.0,3183.0,177.0,199.0
987,20K506,20K506 - P.S. 506: THE SCHOOL OF JOURNALISM & TECHNOLOGY,ELEMENTARY                         ,3.0,2.0,2.0,0.0,0.0,0.0,836.0,279.0,418.0
988,20K609,20K609 - URBAN ASSEMBLY SCHOOL FOR CRIMINAL JUSTICE,SECONDARY SCHOOL                   ,2.0,2.0,2.0,0.0,0.0,0.0,558.0,279.0,279.0
989,20K658,20K658 - FRANKLIN DELANO ROOSEVELT YABC,HIGH SCHOOL                        ,1.0,1.0,1.0,0.0,0.0,0.0,250.0,250.0,250.0
990,20K682,20K682 - THE ACADEMY OF TALENTED SCHOLARS,ELEMENTARY                         ,1.0,1.0,1.0,0.0,0.0,0.0,360.0,360.0,360.0
991,20K686,20K686 - BROOKLYN SCHOOL OF INQUIRY,K-8                                ,2.0,1.0,1.0,0.0,0.0,0.0,585.0,293.0,585.0
992,20K748,20K748 - P.S. 748 BROOKLYN SCHOOL FOR GLOBAL SCHOLARS,ELEMENTARY                         ,1.6,1.6,1.0,0.6,0.0,0.0,555.0,278.0,278.0
993,20K971,20K971 - SCHOOL OF MATH  SCIENCE  AND HEALTHY LIVING,ELEMENTARY                         ,2.0,2.0,2.0,0.0,0.0,0.0,374.0,187.0,187.0
994,21K090,21K090 - P.S. 90 EDNA COHEN SCHOOL,ELEMENTARY                         ,1.0,0.0,0.0,0.0,0.0,0.0,648.0,648.0,
995,21K095,21K095 - P.S. 095 THE GRAVESEND,K-8                                ,1.6,1.6,1.0,0.6,0.0,0.0,923.0,462.0,462.0
996,21K096,21K096 - I.S. 096 SETH LOW,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,2.0,2.0,2.0,0.0,0.0,0.0,723.0,362.0,362.0
997,21K097,21K097 - P.S. 97 THE HIGHLAWN,ELEMENTARY                         ,1.0,0.0,0.0,0.0,0.0,0.0,844.0,844.0,
998,21K098,21K098 - I.S. 98 BAY ACADEMY,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,3.0,2.0,2.0,0.0,0.0,0.0,1513.0,505.0,757.0
999,21K099,21K099 - P.S. 099 ISAAC ASIMOV,K-8                                ,1.0,1.0,1.0,0.0,0.0,0.0,879.0,879.0,879.0
1000,21K100,21K100 - P.S. 100 THE CONEY ISLAND SCHOOL,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,777.0,389.0,777.0
1001,21K101,21K101 - P.S. 101 THE VERRAZANO,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,885.0,443.0,885.0
1002,21K121,21K121 - P.S. 121 NELSON A. ROCKEFELLER,K-8                                ,2.0,2.0,2.0,0.0,0.0,0.0,350.0,175.0,175.0
1003,21K128,21K128 - P.S. 128 BENSONHURST,ELEMENTARY                         ,1.0,1.0,1.0,0.0,0.0,0.0,440.0,440.0,440.0
1004,21K153,21K153 - P.S. 153 HOMECREST,ELEMENTARY                         ,1.4,0.4,0.0,0.4,0.0,0.4,536.0,268.0,536.0
1005,21K177,21K177 - P.S. 177 THE MARLBORO,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,968.0,484.0,968.0
1006,21K188,21K188 - P.S. 188 MICHAEL E. BERDY,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,486.0,243.0,486.0
1007,21K199,21K199 - P.S. 199 FREDERICK WACHTEL,ELEMENTARY                         ,1.0,1.0,1.0,0.0,0.0,0.0,521.0,521.0,521.0
1008,21K209,21K209 - P.S. 209 MARGARET MEAD,K-8                                ,2.0,1.0,1.0,0.0,0.0,0.0,713.0,357.0,713.0
1009,21K212,21K212 - P.S. 212 LADY DEBORAH MOODY,ELEMENTARY                         ,1.6,0.6,0.0,0.6,0.0,0.6,697.0,349.0,697.0
1010,21K215,21K215 - P.S. 215 MORRIS H. WEISS,ELEMENTARY                         ,1.0,1.0,1.0,0.0,0.0,0.0,894.0,894.0,894.0
1011,21K216,21K216 - P.S. 216 ARTURO TOSCANINI,ELEMENTARY                         ,1.0,1.0,1.0,0.0,0.0,0.0,739.0,739.0,739.0
1012,21K225,21K225 - P.S. K225 - THE EILEEN E. ZAGLIN,K-8                                ,2.0,1.0,1.0,0.0,0.0,0.0,976.0,488.0,976.0
1013,21K226,21K226 - P.S. 226 ALFRED DE B.MASON,K-8                                ,1.4,1.0,1.0,0.0,0.0,0.0,1022.0,511.0,1022.0
1014,21K228,21K228 - I.S. 228 DAVID A. BOODY,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,2.0,1.0,1.0,0.0,0.0,0.0,1383.0,692.0,1383.0
1015,21K238,21K238 - P.S. 238 ANNE SULLIVAN,K-8                                ,3.0,2.0,2.0,0.0,0.0,0.0,593.0,198.0,297.0
1016,21K239,21K239 - MARK TWAIN I.S. 239 FOR THE GIFTED & TALENTED,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,2.6,1.6,1.0,0.6,1.0,0.0,1270.0,424.0,635.0
1017,21K253,21K253 - P.S. 253,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,913.0,457.0,913.0
1018,21K281,21K281 - I.S. 281 JOSEPH B CAVALLARO,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,4.0,2.0,2.0,0.0,0.0,0.0,1290.0,323.0,645.0
1019,21K288,21K288 - P.S. 288 THE SHIRLEY TANYHILL,K-8                                ,2.0,1.0,1.0,0.0,0.0,0.0,681.0,341.0,681.0
1020,21K303,21K303 - I.S. 303 HERBERT S. EISENBERG,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,1.0,1.0,1.0,0.0,0.0,0.0,503.0,503.0,503.0
1021,21K329,21K329 - P.S. 329 SURFSIDE,ELEMENTARY                         ,1.0,1.0,1.0,0.0,0.0,0.0,443.0,443.0,443.0
1022,21K337,21K337 - INTERNATIONAL HIGH SCHOOL AT LAFAYETTE,HIGH SCHOOL                        ,4.0,2.0,2.0,0.0,0.0,0.0,367.0,92.0,184.0
1023,21K344,21K344 - RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES,HIGH SCHOOL                        ,4.0,4.0,4.0,0.0,0.0,0.0,587.0,147.0,147.0
1024,21K348,21K348 - HIGH SCHOOL OF SPORTS MANAGEMENT,HIGH SCHOOL                        ,1.0,1.0,1.0,0.0,0.0,0.0,273.0,137.0,137.0
1025,21K410,21K410 - ABRAHAM LINCOLN HIGH SCHOOL,HIGH SCHOOL                        ,10.0,7.0,7.0,0.0,1.0,0.0,2049.0,205.0,293.0
1026,21K468,21K468 - KINGSBOROUGH EARLY COLLEGE SCHOOL,SECONDARY SCHOOL                   ,1.0,1.0,1.0,0.0,0.0,0.0,635.0,635.0,635.0
1027,21K525,21K525 - EDWARD R. MURROW HIGH SCHOOL,HIGH SCHOOL                        ,16.8,15.8,15.0,0.8,2.0,0.0,3894.0,230.0,244.0
1028,21K540,21K540 - JOHN DEWEY HIGH SCHOOL,HIGH SCHOOL                        ,12.0,11.0,11.0,0.0,0.0,0.0,2325.0,194.0,212.0
1029,21K559,21K559 - LIFE ACADEMY HIGH SCHOOL FOR FILM AND MUSIC,HIGH SCHOOL                        ,1.0,1.0,1.0,0.0,0.0,0.0,302.0,151.0,151.0
1030,21K572,21K572 - EXPEDITIONARY LEARNING SCHOOL FOR COMMUNITY LEADER,HIGH SCHOOL                        ,3.0,1.0,1.0,0.0,0.0,0.0,325.0,109.0,325.0
1031,21K620,21K620 - WILLIAM E. GRADY CAREER AND TECHNICAL EDUCATION HI,HIGH SCHOOL                        ,5.0,3.0,3.0,0.0,0.0,0.0,539.0,108.0,180.0
1032,21K690,21K690 - BROOKLYN STUDIO SECONDARY SCHOOL,SECONDARY SCHOOL                   ,4.1,4.1,3.0,1.1,0.0,0.0,926.0,186.0,186.0
1033,21K728,21K728 - LIBERATION DIPLOMA PLUS,HIGH SCHOOL                        ,2.0,2.0,2.0,0.0,1.0,0.0,206.0,103.0,103.0
1034,22K014,22K014 - J.H.S. 014 SHELL BANK,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,1.0,1.0,1.0,0.0,0.0,0.0,534.0,534.0,534.0
1035,22K052,22K052 - P.S. 052 SHEEPSHEAD BAY,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,850.0,425.0,850.0
1036,22K078,22K078 - J.H.S. 078 ROY H. MANN,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,3.0,2.0,2.0,0.0,0.0,0.0,588.0,196.0,294.0
1037,22K109,22K109 - P.S. 109,K-8                                ,4.0,2.0,2.0,0.0,0.0,0.0,682.0,171.0,341.0
1038,22K119,22K119 - P.S. 119 AMERSFORT,ELEMENTARY                         ,1.0,1.0,1.0,0.0,0.0,0.0,443.0,443.0,443.0
1039,22K134,22K134 - P.S. K134,ELEMENTARY                         ,1.0,1.0,1.0,0.0,0.0,0.0,562.0,562.0,562.0
1040,22K139,22K139 - P.S. 139 ALEXINE A. FENTY,ELEMENTARY                         ,3.0,3.0,3.0,0.0,0.0,0.0,975.0,325.0,325.0
1041,22K152,22K152 - SCHOOL OF SCIENCE & TECHNOLOGY,ELEMENTARY                         ,1.0,0.0,0.0,0.0,0.0,0.0,774.0,774.0,
1042,22K193,22K193 - P.S. 193 GIL HODGES,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,803.0,402.0,803.0
1043,22K194,22K194 - P.S. 194 RAOUL WALLENBERG,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,519.0,260.0,519.0
1044,22K195,22K195 - P.S. 195 MANHATTAN BEACH,ELEMENTARY                         ,0.0,0.0,0.0,0.0,0.0,0.0,476.0,,
1045,22K197,22K197 - P.S. 197 - THE KINGS HIGHWAY ACADEMY,ELEMENTARY                         ,1.0,1.0,1.0,0.0,0.0,0.0,640.0,640.0,640.0
1046,22K198,22K198 - P.S. 198 BROOKLYN,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,447.0,224.0,447.0
1047,22K203,22K203 - P.S. 203 FLOYD BENNETT SCHOOL,ELEMENTARY                         ,3.0,2.0,2.0,0.0,0.0,0.0,787.0,263.0,394.0
1048,22K206,22K206 - P.S. 206 JOSEPH F LAMB,K-8                                ,3.0,2.0,2.0,0.0,0.0,0.0,1492.0,498.0,746.0
1049,22K207,22K207 - P.S. 207 ELIZABETH G. LEARY,K-8                                ,3.4,2.4,2.0,0.4,0.0,0.4,1292.0,323.0,431.0
1050,22K217,22K217 - P.S. 217 COLONEL DAVID MARCUS SCHOOL,ELEMENTARY                         ,3.0,1.0,1.0,0.0,0.0,0.0,1193.0,398.0,1193.0
1051,22K222,22K222 - P.S. 222 KATHERINE R. SNYDER,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,911.0,456.0,911.0
1052,22K234,22K234 - J.H.S. 234 ARTHUR W. CUNNINGHAM,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,3.0,3.0,3.0,0.0,0.0,0.0,1982.0,661.0,661.0
1053,22K236,22K236 - P.S. 236 MILL BASIN,ELEMENTARY                         ,0.6,0.6,0.0,0.6,0.0,0.6,544.0,544.0,544.0
1054,22K240,22K240 - ANDRIES HUDDE,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,2.0,2.0,2.0,0.0,0.0,0.0,791.0,396.0,396.0
1055,22K245,22K245 - P.S. 245,ELEMENTARY                         ,0.6,0.6,0.0,0.6,0.0,0.6,303.0,303.0,303.0
1056,22K251,22K251 - P.S. 251 PAERDEGAT,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,563.0,282.0,563.0
1057,22K254,22K254 - P.S. 254 DAG HAMMARSKJOLD,ELEMENTARY                         ,0.0,0.0,0.0,0.0,0.0,0.0,784.0,,
1058,22K255,22K255 - P.S. 255 BARBARA REING SCHOOL,ELEMENTARY                         ,3.0,2.0,2.0,0.0,0.0,0.0,970.0,324.0,485.0
1059,22K269,22K269 - P.S. 269 NOSTRAND,ELEMENTARY                         ,3.0,2.0,2.0,0.0,0.0,0.0,324.0,108.0,162.0
1060,22K277,22K277 - P.S. 277 GERRITSEN BEACH,ELEMENTARY                         ,1.0,1.0,1.0,0.0,0.0,0.0,433.0,433.0,433.0
1061,22K278,22K278 - J.H.S. 278 MARINE PARK,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,3.0,2.0,2.0,0.0,0.0,0.0,1031.0,344.0,516.0
1062,22K312,22K312 - P.S. 312 BERGEN BEACH,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,835.0,418.0,835.0
1063,22K315,22K315 - P.S. K315,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,657.0,329.0,657.0
1064,22K326,22K326 - P.S. 326,EARLY CHILDHOOD                    ,1.0,1.0,1.0,0.0,0.0,0.0,201.0,201.0,201.0
1065,22K361,22K361 - P.S. 361 EAST FLATBUSH EARLY CHILDHOOD SCHOOL,EARLY CHILDHOOD                    ,2.0,1.0,1.0,0.0,0.0,0.0,461.0,231.0,461.0
1066,22K381,22K381 - I. S. 381,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,1.0,1.0,1.0,0.0,0.0,0.0,290.0,290.0,290.0
1067,22K405,22K405 - MIDWOOD HIGH SCHOOL,HIGH SCHOOL                        ,16.8,14.8,14.0,0.8,0.0,0.0,4017.0,237.0,268.0
1068,22K425,22K425 - JAMES MADISON HIGH SCHOOL,HIGH SCHOOL                        ,18.0,16.0,16.0,0.0,3.0,0.0,3418.0,190.0,214.0
1069,22K535,22K535 - LEON M. GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES,HIGH SCHOOL                        ,4.0,3.0,3.0,0.0,1.0,0.0,1029.0,258.0,343.0
1070,22K555,22K555 - BROOKLYN COLLEGE ACADEMY,HIGH SCHOOL                        ,3.0,3.0,3.0,0.0,0.0,0.0,618.0,206.0,206.0
1071,22K611,22K611 - ORIGINS HIGH SCHOOL,HIGH SCHOOL                        ,5.0,3.0,3.0,0.0,1.0,0.0,434.0,87.0,145.0
1072,22K630,22K630 - PROFESSIONAL PATHWAYS HIGH SCHOOL,HIGH SCHOOL                        ,2.0,2.0,2.0,0.0,0.0,0.0,209.0,53.0,53.0
1073,22K890,22K890 - M.S. 890,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,1.0,1.0,1.0,0.0,0.0,0.0,117.0,117.0,117.0
1074,23K041,23K041 - P.S. 041 FRANCIS WHITE,K-8                                ,4.0,2.0,2.0,0.0,0.0,0.0,476.0,119.0,238.0
1075,23K137,23K137 - P.S./I.S. 137 RACHEL JEAN MITCHELL,K-8                                ,3.0,1.0,1.0,0.0,0.0,0.0,293.0,98.0,293.0
1076,23K150,23K150 - P.S. 150 CHRISTOPHER,ELEMENTARY                         ,1.0,1.0,1.0,0.0,0.0,0.0,182.0,182.0,182.0
1077,23K155,23K155 - P.S./ I.S. 155 NICHOLAS HERKIMER,K-8                                ,4.0,2.0,2.0,0.0,1.0,0.0,454.0,114.0,227.0
1078,23K156,23K156 - P.S. 156 WAVERLY,ELEMENTARY                         ,1.0,1.0,1.0,0.0,0.0,0.0,762.0,762.0,762.0
1079,23K165,23K165 - P.S. 165 IDA POSNER,K-8                                ,1.0,1.0,1.0,0.0,0.0,0.0,371.0,371.0,371.0
1080,23K178,23K178 - P.S. 178 SAINT CLAIR MCKELWAY,K-8                                ,4.0,1.0,1.0,0.0,0.0,0.0,370.0,93.0,370.0
1081,23K184,23K184 - P.S. 184 NEWPORT,K-8                                ,4.0,2.0,2.0,0.0,0.0,0.0,509.0,128.0,255.0
1082,23K284,23K284 - P.S. 284 LEW WALLACE,K-8                                ,4.0,2.0,2.0,0.0,0.0,0.0,476.0,119.0,238.0
1083,23K298,23K298 - P.S. 298 DR. BETTY SHABAZZ,K-8                                ,1.0,0.0,0.0,0.0,0.0,0.0,218.0,218.0,
1084,23K323,23K323 - P.S./I.S. 323,K-8                                ,4.0,2.0,2.0,0.0,0.0,0.0,495.0,124.0,248.0
1085,23K327,23K327 - P.S. 327 DR. ROSE B. ENGLISH,K-8                                ,3.0,2.0,2.0,0.0,0.0,0.0,401.0,134.0,201.0
1086,23K363,23K363 - BROWNSVILLE COLLABORATIVE MIDDLE SCHOOL,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,2.4,1.4,1.0,0.4,0.0,0.4,88.0,30.0,44.0
1087,23K392,23K392 - I.S. 392,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,4.0,2.0,2.0,0.0,0.0,0.0,294.0,74.0,147.0
1088,23K401,23K401 - CHRISTOPHER AVENUE COMMUNITY SCHOOL,ELEMENTARY                         ,2.0,1.0,1.0,0.0,0.0,0.0,299.0,150.0,299.0
1089,23K446,23K446 - RIVERDALE AVENUE COMMUNITY SCHOOL,ELEMENTARY                         ,1.58,0.0,0.0,0.0,0.0,0.0,374.0,187.0,
1090,23K493,23K493 - BROOKLYN COLLEGIATE: A COLLEGE BOARD SCHOOL,HIGH SCHOOL                        ,5.0,3.0,3.0,0.0,0.0,0.0,306.0,62.0,102.0
1091,23K514,23K514 - FREDERICK DOUGLASS ACADEMY VII HIGH SCHOOL,HIGH SCHOOL                        ,3.0,2.0,2.0,0.0,0.0,0.0,206.0,69.0,103.0
1092,23K518,23K518 - KAPPA V,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,3.0,2.0,2.0,0.0,0.0,0.0,200.0,67.0,100.0
1093,23K522,23K522 - MOTT HALL IV,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,3.0,2.0,2.0,0.0,0.0,0.0,165.0,55.0,83.0
1094,23K599,23K599 - BROOKLYN LANDMARK ELEMENTARY SCHOOL,ELEMENTARY,2.0,1.0,1.0,0.0,0.0,0.0,311.0,156.0,311.0
1095,23K643,23K643 - BROOKLYN DEMOCRACY ACADEMY,HIGH SCHOOL                        ,3.0,2.0,2.0,0.0,0.0,0.0,208.0,70.0,104.0
1096,23K644,23K644 - EAGLE ACADEMY FOR YOUNG MEN II,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,7.6,5.6,5.0,0.6,0.0,0.0,626.0,79.0,105.0
1097,23K646,23K646 - ASPIRATIONS DIPLOMA PLUS HIGH SCHOOL,HIGH SCHOOL                        ,4.0,3.0,3.0,0.0,0.0,0.0,236.0,59.0,79.0
1098,23K647,23K647 - METROPOLITAN DIPLOMA PLUS HIGH SCHOOL,HIGH SCHOOL                        ,4.0,3.0,3.0,0.0,0.0,0.0,211.0,43.0,53.0
1099,23K664,23K664 - BROOKLYN ENVIRONMENTAL EXPLORATION SCHOOL (BEES),JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,2.0,1.0,1.0,0.0,0.0,0.0,89.0,45.0,89.0
1100,23K668,23K668 - RIVERDALE AVENUE MIDDLE SCHOOL,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,2.42,1.0,1.0,0.0,0.0,0.0,115.0,39.0,115.0
1101,23K671,23K671 - MOTT HALL BRIDGES ACADEMY,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,3.0,2.0,2.0,0.0,0.0,0.0,198.0,66.0,99.0
1102,23K697,23K697 - TEACHERS PREPARATORY HIGH SCHOOL,SECONDARY SCHOOL,4.0,3.0,3.0,0.0,0.0,0.0,310.0,62.0,78.0
1103,24Q005,24Q005 - I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,JUNIOR HIGH-INTERMEDIATE-MIDDLE    ,4.0,4.0,4.0,0.0,0.0,0.0,1836.0,459.0,459.0
1104,24Q007,24Q007 - P.S. 007 LOUIS F. SIMEONE,ELEMENTARY                         ,3.0,2.0,2.0,0.0,1.0,0.0,1042.0,348.0,521.0
1105,24Q012,24Q012 - P.S. 012 JAMES B. COLGATE,ELEMENTARY                         ,3.0,2.0,2.0,0.0,1.0,0.0,1248.0,416.0,624.0
1106,24Q013,24Q013 - P.S. 013 CLEMENT C. MOORE,ELEMENTARY                         ,3.0,2.0,2.0,0.0,0.0,0.0,1606.0,536.0,803.0
1107,24Q014,24Q014 - P.S. 014 FAIRVIEW,ELEMENTARY                         ,5.0,4.0,4.0,0.0,0.0,0.0,1784.0,357.0,446.0
1108,24Q016,24Q016 - P.S. Q016 THE NANCY DEBENEDITTIS SCHOOL,ELEMENTARY                         ,4.0,3.0,3.0,0.0,1.0,0.0,1660.0,415.0,554.0
1109,24Q019,24Q019 - P.S. 019 MARINO JEANTET,ELEMENTARY                         ,5.4,4.4,4.0,0.4,1.0,0.4,1950.0,325.0,390.0
